Reward,Time,Seed
22,19.6349999905,[(0,), (), (), (), (), (), (112,), (), (15,), (), (), (2,), (), (26,), (), (125,), (106,), (), (), ()]
27,19.5869998932,[(0,), (), (), (), (), (), (15,), (112,), (), (26,), (), (125,), (), (106,), (9,), (4,), (), (27,), (40,), ()]
39,18.1690001488,[(0,), (), (), (), (), (), (), (), (), (125,), (), (), (), (), (), (118,), (21,), (40,), (), ()]
30,18.4129998684,[(0,), (), (), (), (), (), (), (), (3,), (), (), (1,), (), (6,), (), (), (112,), (), (), ()]
33,19.6420001984,[(0,), (), (), (), (), (), (), (112,), (), (), (15,), (), (125,), (), (2,), (), (), (), (), ()]
35,19.0869998932,[(0,), (), (), (), (), (), (), (15,), (), (), (), (), (40,), (), (125,), (112,), (), (), (118,), ()]
34,18.3840000629,[(0,), (), (), (), (), (), (), (), (), (), (28,), (), (2,), (4,), (), (), (9,), (27,), (118,), ()]
32,18.5230000019,[(0,), (), (), (), (), (), (), (), (15,), (), (2,), (), (106,), (), (37,), (), (100,), (31,), (), ()]
28,19.9879999161,[(0,), (), (), (), (), (), (28,), (), (112,), (4,), (), (62,), (106,), (118,), (31,), (21,), (), (), (125,), ()]
41,18.9409999847,[(0,), (), (), (), (), (), (), (), (), (112,), (118,), (), (125,), (15,), (), (), (), (21,), (40,), ()]
38,18.7730000019,[(0,), (), (), (), (), (), (), (), (125,), (), (40,), (), (), (21,), (19,), (), (118,), (126,), (), ()]
26,18.8340001106,[(0,), (), (), (), (), (), (37,), (), (), (15,), (), (3,), (), (), (100,), (), (), (53,), (), ()]
29,19.1610000134,[(0,), (), (), (3,), (), (), (), (), (), (), (), (), (112,), (), (2,), (101,), (4,), (40,), (), ()]
36,17.8650000095,[(0,), (), (), (), (), (), (), (), (), (), (15,), (), (112,), (), (), (3,), (), (), (26,), ()]
31,20.0529999733,[(0,), (), (), (), (), (), (), (15,), (), (28,), (101,), (), (125,), (), (), (4,), (31,), (), (2,), ()]
30,18.9909999371,[(0,), (), (), (), (), (), (112,), (), (3,), (), (), (), (), (), (26,), (), (27,), (9,), (125,), ()]
31,19.0169999599,[(0,), (), (), (), (), (), (), (50,), (), (12,), (), (), (112,), (), (), (26,), (125,), (150,), (), ()]
34,18.6530001163,[(0,), (), (), (), (), (1,), (), (), (100,), (), (), (), (), (), (), (), (), (), (), ()]
35,19.0349998474,[(0,), (), (), (), (), (), (), (), (112,), (125,), (), (), (27,), (), (118,), (28,), (21,), (), (2,), ()]
29,20.0740001202,[(0,), (), (), (), (), (), (15,), (), (53,), (), (2,), (), (26,), (125,), (), (), (37,), (27,), (), ()]
34,17.5260000229,[(0,), (), (), (), (), (), (), (), (), (), (), (15,), (101,), (), (106,), (), (9,), (40,), (), ()]
20,18.2089998722,[(0,), (), (), (), (), (), (), (), (), (112,), (), (), (), (125,), (), (), (2,), (), (26,), ()]
23,18.9460000992,[(0,), (), (), (), (), (), (), (), (37,), (), (12,), (), (), (125,), (), (15,), (53,), (), (26,), ()]
33,19.1529998779,[(0,), (), (), (), (), (), (), (), (), (), (15,), (), (37,), (), (40,), (27,), (), (125,), (), ()]
28,19.25,[(0,), (), (), (), (), (), (), (), (125,), (), (28,), (), (37,), (), (53,), (), (2,), (112,), (), ()]
35,18.9670000076,[(0,), (), (), (), (), (), (112,), (), (37,), (), (), (3,), (), (), (26,), (31,), (28,), (), (101,), ()]
28,19.4279999733,[(0,), (), (), (), (), (), (28,), (), (112,), (), (26,), (), (2,), (), (37,), (), (12,), (), (), ()]
31,19.1679999828,[(0,), (), (), (), (), (), (), (125,), (112,), (), (9,), (101,), (), (), (53,), (), (), (21,), (118,), ()]
35,18.3100001812,[(0,), (), (), (), (), (), (), (), (12,), (), (), (15,), (), (), (2,), (), (53,), (150,), (), ()]
32,18.5669999123,[(0,), (), (), (), (), (), (), (), (), (), (53,), (), (112,), (), (), (), (26,), (103,), (), ()]
18,19.4779999256,[(0,), (), (), (), (), (3,), (), (), (50,), (), (), (), (), (), (1,), (), (), (15,), (), ()]
29,19.0889999866,[(0,), (), (), (), (), (), (), (), (), (53,), (), (101,), (), (), (), (), (15,), (62,), (), ()]
38,19.6100001335,[(0,), (), (), (), (), (), (), (15,), (), (28,), (9,), (), (50,), (2,), (), (), (103,), (), (), ()]
32,19.3359999657,[(0,), (), (), (), (), (), (), (28,), (), (100,), (), (112,), (), (125,), (), (101,), (40,), (), (27,), ()]
35,19.135999918,[(0,), (), (), (), (), (), (), (), (31,), (2,), (), (9,), (118,), (), (), (21,), (37,), (40,), (156,), ()]
38,18.6640000343,[(0,), (), (), (), (), (), (), (), (), (106,), (125,), (112,), (), (27,), (31,), (), (), (21,), (118,), ()]
37,18.5590000153,[(0,), (), (), (), (), (), (), (15,), (), (1,), (112,), (125,), (), (), (), (106,), (), (118,), (101,), ()]
34,19.7160000801,[(0,), (), (), (), (), (), (), (), (), (), (37,), (), (125,), (), (26,), (), (112,), (), (), ()]
27,19.0599999428,[(0,), (), (), (), (), (), (), (15,), (), (26,), (), (53,), (), (103,), (28,), (), (), (101,), (118,), ()]
28,18.6689999104,[(0,), (), (), (), (), (), (), (), (15,), (), (), (), (), (112,), (), (37,), (125,), (9,), (), ()]
41,19.9390001297,[(0,), (), (), (), (), (), (), (), (), (27,), (), (118,), (), (21,), (), (), (51,), (115,), (40,), ()]
40,18.4570000172,[(0,), (), (), (), (), (), (), (), (), (62,), (125,), (), (), (), (), (26,), (), (118,), (21,), ()]
31,18.0209999084,[(0,), (), (), (), (), (), (), (), (), (112,), (), (28,), (26,), (), (), (12,), (), (9,), (), ()]
41,19.4660000801,[(0,), (), (), (), (), (), (), (), (112,), (), (26,), (), (125,), (), (), (15,), (4,), (106,), (), ()]
34,18.1859998703,[(0,), (), (), (), (), (), (50,), (), (), (), (), (), (), (53,), (26,), (103,), (125,), (), (), ()]
43,18.1210000515,[(0,), (), (), (), (), (), (), (), (), (), (125,), (), (), (), (), (53,), (), (26,), (101,), ()]
21,19.2020001411,[(0,), (), (), (), (), (), (), (), (112,), (), (), (), (125,), (), (28,), (), (), (2,), (), ()]
24,19.8420000076,[(0,), (), (), (), (1,), (), (), (100,), (), (), (), (), (), (), (), (112,), (), (53,), (), ()]
39,20.1849999428,[(0,), (), (), (), (), (), (37,), (28,), (), (125,), (), (112,), (9,), (), (), (), (), (118,), (40,), ()]
16,19.0269999504,[(0,), (), (), (), (), (12,), (), (), (), (), (6,), (), (), (), (100,), (), (), (15,), (), ()]
36,19.0429999828,[(0,), (), (), (), (), (), (), (37,), (), (), (100,), (), (15,), (), (), (28,), (), (103,), (), ()]
23,19.3819999695,[(0,), (), (), (), (), (), (), (), (25,), (), (3,), (), (), (), (), (100,), (), (), (125,), ()]
22,20.7750000954,[(0,), (), (), (), (), (), (1,), (), (), (), (125,), (), (37,), (), (53,), (), (2,), (), (26,), ()]
37,19.4869999886,[(0,), (), (), (), (), (), (), (), (), (), (150,), (), (4,), (125,), (), (), (), (21,), (40,), ()]
35,21.260999918,[(0,), (), (), (), (), (), (), (), (), (), (112,), (), (), (28,), (), (15,), (), (125,), (), ()]
35,20.8200001717,[(0,), (), (), (), (), (), (125,), (2,), (), (40,), (62,), (118,), (), (100,), (), (), (21,), (115,), (), ()]
33,19.8479998112,[(0,), (), (), (), (), (), (), (), (), (), (), (3,), (), (), (15,), (), (2,), (), (26,), ()]
24,20.506000042,[(0,), (), (), (), (), (), (), (3,), (), (), (), (), (), (), (1,), (), (15,), (), (112,), ()]
39,20.4909999371,[(0,), (), (), (), (), (), (), (118,), (106,), (115,), (), (), (), (21,), (), (156,), (), (140,), (29,), ()]
34,18.734000206,[(0,), (), (), (), (), (), (), (), (), (112,), (), (28,), (), (125,), (), (2,), (), (37,), (), ()]
34,17.5209999084,[(0,), (), (), (), (), (), (), (), (), (), (53,), (), (), (26,), (9,), (), (150,), (), (15,), ()]
26,18.7009999752,[(0,), (), (), (), (), (), (), (), (103,), (), (), (15,), (), (1,), (), (), (53,), (), (), ()]
34,19.6259999275,[(0,), (), (), (), (), (), (112,), (), (125,), (), (106,), (), (2,), (), (101,), (40,), (6,), (), (), ()]
33,18.9290001392,[(0,), (), (), (), (), (), (), (3,), (), (), (53,), (150,), (37,), (125,), (), (), (), (118,), (27,), ()]
26,18.2259998322,[(0,), (), (), (), (), (), (), (), (112,), (15,), (), (125,), (), (2,), (), (), (40,), (), (9,), ()]
18,18.6340000629,[(0,), (), (), (), (), (), (), (112,), (), (), (3,), (), (), (125,), (), (), (28,), (), (53,), ()]
28,18.5280001163,[(0,), (), (), (), (), (), (), (), (125,), (112,), (), (2,), (), (), (), (9,), (), (28,), (103,), ()]
36,19.5939998627,[(0,), (), (), (), (), (), (), (125,), (), (), (106,), (101,), (), (21,), (), (), (), (40,), (118,), ()]
19,19.6340000629,[(0,), (), (), (), (), (), (), (), (1,), (), (), (3,), (), (), (), (37,), (), (), (), ()]
42,17.7839999199,[(0,), (), (), (), (), (), (), (), (), (), (), (2,), (125,), (), (9,), (), (), (53,), (118,), ()]
26,19.8110001087,[(0,), (), (), (), (), (), (6,), (), (), (), (), (), (), (), (15,), (), (), (), (2,), ()]
39,20.2349998951,[(0,), (), (), (), (), (), (), (125,), (40,), (), (), (), (), (26,), (), (27,), (), (28,), (118,), ()]
28,19.0260000229,[(0,), (), (), (), (3,), (), (), (), (), (), (), (), (112,), (), (), (), (), (), (9,), ()]
37,18.861000061,[(0,), (), (), (), (), (), (15,), (), (), (26,), (), (112,), (), (125,), (), (103,), (31,), (), (62,), ()]
38,18.3650000095,[(0,), (), (), (), (), (), (), (), (), (), (), (13,), (), (125,), (), (112,), (), (), (21,), ()]
24,18.0999999046,[(0,), (), (), (), (), (), (), (), (15,), (), (112,), (), (), (37,), (), (125,), (), (), (2,), ()]
37,18.981000185,[(0,), (), (), (), (), (), (), (53,), (), (125,), (), (28,), (), (), (), (), (), (118,), (40,), ()]
37,19.4379999638,[(0,), (), (), (), (), (), (), (15,), (), (26,), (100,), (), (112,), (), (), (), (), (9,), (118,), ()]
33,19.254999876,[(0,), (), (), (), (), (), (), (), (), (26,), (37,), (), (125,), (), (150,), (9,), (), (27,), (40,), ()]
36,18.5559999943,[(0,), (), (), (), (), (), (), (), (26,), (15,), (), (112,), (), (), (28,), (), (), (), (27,), ()]
36,19.3400001526,[(0,), (), (), (), (), (), (), (15,), (26,), (), (31,), (106,), (), (37,), (), (), (53,), (40,), (), ()]
34,18.626999855,[(0,), (), (), (), (), (), (), (), (), (15,), (26,), (1,), (), (4,), (), (), (9,), (27,), (118,), ()]
40,19.4400000572,[(0,), (), (), (), (), (), (), (), (150,), (), (112,), (), (), (9,), (), (27,), (), (), (118,), ()]
31,18.8599998951,[(0,), (), (), (), (), (), (), (), (28,), (40,), (101,), (12,), (), (37,), (), (9,), (115,), (21,), (), ()]
29,18.9280002117,[(0,), (), (), (), (), (), (), (112,), (), (3,), (), (), (), (62,), (31,), (), (26,), (), (118,), ()]
31,19.7429997921,[(0,), (), (), (), (), (), (), (), (28,), (), (112,), (), (), (106,), (), (125,), (), (), (40,), ()]
31,18.9070000648,[(0,), (), (), (), (), (), (), (), (112,), (), (15,), (), (), (3,), (), (), (), (), (4,), ()]
40,18.3650000095,[(0,), (), (), (), (), (), (), (), (), (), (), (28,), (), (), (125,), (4,), (), (2,), (), ()]
30,18.6319999695,[(0,), (), (), (), (), (), (), (), (100,), (), (), (26,), (), (101,), (), (), (28,), (), (106,), ()]
35,18.756000042,[(0,), (), (), (), (), (), (), (), (112,), (), (106,), (), (26,), (125,), (), (62,), (27,), (), (21,), ()]
28,18.3129999638,[(0,), (), (), (), (), (), (), (), (), (100,), (), (), (112,), (), (), (), (26,), (), (53,), ()]
28,18.3059999943,[(0,), (), (), (), (), (), (), (), (), (), (), (), (25,), (), (), (3,), (), (), (15,), ()]
38,17.3270001411,[(0,), (), (), (), (), (), (), (), (), (50,), (), (), (), (), (), (28,), (118,), (4,), (40,), ()]
32,18.1749999523,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (2,), (53,), (27,), (), (118,), ()]
25,18.8659999371,[(0,), (), (), (), (), (), (), (), (28,), (), (2,), (), (125,), (106,), (), (), (37,), (), (150,), ()]
37,19.0759999752,[(0,), (), (), (), (), (), (), (), (15,), (), (112,), (), (), (106,), (37,), (27,), (40,), (103,), (), ()]
40,18.9700000286,[(0,), (), (), (), (), (), (), (12,), (), (), (), (1,), (), (), (112,), (), (), (), (), ()]
30,19.4070000648,[(0,), (), (), (), (), (), (37,), (), (), (3,), (), (15,), (150,), (), (), (), (9,), (), (112,), ()]
39,19.5529999733,[(0,), (), (), (), (), (), (), (15,), (), (), (103,), (), (), (28,), (), (53,), (), (), (26,), ()]
35,18.004999876,[(0,), (), (), (), (), (), (), (25,), (), (), (), (), (), (112,), (), (), (118,), (), (40,), ()]
39,19.0280001163,[(0,), (), (), (), (), (), (), (112,), (), (150,), (), (125,), (), (6,), (), (), (), (21,), (118,), ()]
26,19.1319999695,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (125,), (), (6,), (), (), (112,), ()]
33,18.6029999256,[(0,), (), (), (), (), (), (), (), (15,), (2,), (), (28,), (103,), (), (), (), (40,), (), (125,), ()]
24,19.5800001621,[(0,), (), (), (), (3,), (), (), (), (), (100,), (), (), (), (1,), (), (), (6,), (), (), ()]
51,20.8199999332,[(0,), (), (), (), (), (), (), (118,), (103,), (), (), (), (28,), (51,), (), (), (115,), (21,), (153,), ()]
28,18.742000103,[(0,), (), (), (), (), (12,), (), (), (), (), (), (), (), (112,), (), (), (100,), (), (), ()]
25,17.243999958,[(0,), (), (), (), (), (), (), (), (), (), (15,), (), (), (), (125,), (), (53,), (112,), (100,), ()]
42,19.4449999332,[(0,), (), (), (), (), (), (), (), (2,), (26,), (), (), (), (125,), (), (), (), (40,), (118,), ()]
33,19.5529999733,[(0,), (), (), (), (), (), (), (28,), (15,), (), (), (2,), (53,), (), (31,), (), (40,), (118,), (37,), ()]
33,18.4600000381,[(0,), (), (), (), (), (), (), (), (), (), (1,), (), (), (125,), (), (28,), (), (103,), (), ()]
31,19.1380000114,[(0,), (), (), (), (), (), (), (103,), (), (), (), (), (), (), (15,), (), (1,), (), (), ()]
38,17.385999918,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (40,), (56,), (), (21,), (118,), (115,), ()]
33,18.3040001392,[(0,), (), (), (), (), (), (), (), (), (), (), (), (1,), (), (), (), (), (28,), (), ()]
27,19.493999958,[(0,), (), (), (3,), (), (), (), (), (), (), (), (6,), (), (), (), (112,), (), (125,), (), ()]
32,18.6369998455,[(0,), (), (), (3,), (), (), (), (), (), (6,), (), (), (), (), (), (), (), (), (15,), ()]
35,17.8410000801,[(0,), (), (), (), (), (), (), (), (100,), (), (), (), (125,), (26,), (), (), (106,), (9,), (), ()]
37,18.3350000381,[(0,), (), (), (), (), (3,), (), (), (), (), (), (), (100,), (), (), (), (), (15,), (112,), ()]
37,19.4879999161,[(0,), (), (), (), (), (), (), (), (), (), (15,), (), (112,), (21,), (), (), (115,), (40,), (118,), ()]
42,20.5360000134,[(0,), (), (), (), (), (), (), (112,), (), (125,), (), (), (103,), (118,), (), (), (), (21,), (150,), ()]
48,18.4470000267,[(0,), (), (), (), (), (), (), (), (), (), (26,), (), (106,), (15,), (), (), (118,), (21,), (), ()]
32,18.4990000725,[(0,), (), (), (), (), (), (), (), (100,), (), (125,), (), (), (37,), (), (), (), (), (26,), ()]
39,17.763999939,[(0,), (), (), (), (), (), (), (), (), (), (), (), (37,), (), (), (112,), (), (), (), ()]
36,18.6410000324,[(0,), (), (), (), (), (), (), (), (15,), (), (106,), (112,), (), (101,), (27,), (125,), (), (), (51,), ()]
30,19.5659999847,[(0,), (), (), (), (), (), (), (15,), (), (100,), (), (), (103,), (), (26,), (112,), (), (), (125,), ()]
33,18.5929999352,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (6,), (), (112,), ()]
27,19.4230000973,[(0,), (), (), (), (), (3,), (), (), (50,), (), (), (), (), (), (15,), (), (100,), (), (), ()]
35,19.5169999599,[(0,), (), (), (), (), (), (), (), (), (112,), (), (), (101,), (), (40,), (), (), (27,), (), ()]
35,18.9539999962,[(0,), (), (), (), (), (), (), (), (), (112,), (), (62,), (40,), (106,), (9,), (), (4,), (12,), (), ()]
31,18.361000061,[(0,), (), (), (), (), (), (), (), (112,), (), (), (), (125,), (53,), (), (28,), (), (9,), (106,), ()]
31,19.1689999104,[(0,), (), (), (), (), (), (112,), (), (), (125,), (150,), (), (3,), (), (), (40,), (27,), (103,), (), ()]
25,19.4930000305,[(0,), (), (), (), (), (), (), (26,), (), (), (53,), (), (2,), (), (101,), (), (), (), (150,), ()]
41,18.9130001068,[(0,), (), (), (), (), (), (), (), (26,), (125,), (), (), (), (118,), (51,), (), (), (19,), (), ()]
27,19.2279999256,[(0,), (), (), (), (), (), (3,), (), (), (), (15,), (), (), (), (125,), (), (28,), (), (), ()]
29,18.385999918,[(0,), (), (), (), (), (), (), (), (3,), (), (), (112,), (), (26,), (), (), (), (62,), (), ()]
44,20.4370000362,[(0,), (), (), (), (), (), (), (101,), (37,), (), (118,), (), (), (), (150,), (), (115,), (21,), (19,), ()]
18,19.7880001068,[(0,), (), (), (), (3,), (), (), (), (100,), (), (), (), (6,), (), (), (), (), (15,), (), ()]
30,19.7849998474,[(0,), (), (), (), (), (), (), (125,), (), (53,), (), (2,), (), (), (), (), (112,), (), (31,), ()]
33,18.3150000572,[(0,), (), (), (), (), (), (), (), (2,), (125,), (9,), (), (40,), (103,), (), (37,), (), (21,), (118,), ()]
35,20.618999958,[(0,), (), (), (), (), (), (15,), (62,), (), (40,), (125,), (), (27,), (28,), (), (21,), (118,), (), (78,), ()]
39,17.4839999676,[(0,), (), (), (), (), (), (), (), (), (), (100,), (), (), (), (), (), (118,), (), (150,), ()]
34,20.4220001698,[(0,), (), (), (), (), (), (), (26,), (), (125,), (), (9,), (), (), (112,), (), (4,), (), (), ()]
29,18.7960000038,[(0,), (), (), (), (), (100,), (), (), (), (), (), (), (3,), (), (), (), (), (37,), (), ()]
32,18.6949999332,[(0,), (), (), (), (), (), (), (), (28,), (125,), (), (2,), (), (53,), (), (106,), (37,), (), (), ()]
41,20.2079999447,[(0,), (), (), (), (), (), (), (1,), (), (), (2,), (), (103,), (), (118,), (26,), (), (62,), (27,), ()]
37,19.3570001125,[(0,), (), (), (), (), (), (), (), (53,), (), (112,), (), (118,), (2,), (), (), (), (), (153,), ()]
32,19.7269999981,[(0,), (), (), (), (), (), (), (), (112,), (), (15,), (), (), (), (), (150,), (), (125,), (), ()]
20,18.6740000248,[(0,), (), (), (), (1,), (), (), (), (), (), (), (3,), (), (), (112,), (), (), (100,), (), ()]
45,18.1809999943,[(0,), (), (), (), (), (), (), (), (), (2,), (26,), (), (100,), (), (), (), (27,), (40,), (106,), ()]
31,18.6610000134,[(0,), (), (), (), (), (), (), (), (), (112,), (), (2,), (), (26,), (), (3,), (), (), (53,), ()]
27,18.496999979,[(0,), (), (), (), (), (), (), (15,), (), (1,), (), (28,), (), (125,), (26,), (), (), (9,), (), ()]
37,18.8090000153,[(0,), (), (), (), (), (), (), (), (112,), (53,), (), (106,), (), (150,), (), (), (125,), (), (40,), ()]
38,19.7869999409,[(0,), (), (), (), (), (), (), (26,), (), (), (), (125,), (112,), (), (), (), (62,), (27,), (), ()]
31,18.7139999866,[(0,), (), (), (100,), (), (), (), (), (), (), (), (), (15,), (), (112,), (), (), (125,), (), ()]
34,18.8210000992,[(0,), (), (), (), (), (), (), (), (15,), (), (53,), (), (), (4,), (26,), (), (40,), (150,), (), ()]
29,18.4599997997,[(0,), (), (), (), (), (), (), (), (100,), (), (), (125,), (53,), (26,), (), (37,), (), (103,), (), ()]
36,17.9590001106,[(0,), (), (), (), (), (), (), (), (), (26,), (15,), (), (100,), (), (), (125,), (), (27,), (51,), ()]
35,18.8519999981,[(0,), (), (), (), (), (), (), (15,), (), (), (2,), (28,), (), (), (125,), (), (), (), (31,), ()]
32,19.0509998798,[(0,), (), (), (), (), (), (1,), (), (), (100,), (), (), (), (), (), (), (112,), (3,), (), ()]
46,19.4270000458,[(0,), (), (), (), (), (), (), (), (), (1,), (), (), (125,), (40,), (), (150,), (), (), (21,), ()]
27,19.4070000648,[(0,), (), (), (), (), (), (), (2,), (), (53,), (9,), (), (28,), (), (103,), (), (37,), (27,), (), ()]
27,19.2790000439,[(0,), (), (), (), (), (), (), (), (15,), (), (112,), (), (125,), (), (), (), (9,), (2,), (), ()]
40,18.9789998531,[(0,), (), (), (), (), (), (), (), (118,), (26,), (150,), (), (), (40,), (), (21,), (), (115,), (126,), ()]
24,18.6650002003,[(0,), (), (), (), (), (), (), (), (), (112,), (), (3,), (), (), (), (53,), (), (2,), (), ()]
38,18.1209998131,[(0,), (), (), (), (), (), (), (), (), (), (125,), (), (), (53,), (), (4,), (40,), (), (51,), ()]
32,18.2180001736,[(0,), (), (), (), (), (), (), (), (), (125,), (), (15,), (), (53,), (), (26,), (), (37,), (101,), ()]
31,17.9549999237,[(0,), (), (), (), (), (), (), (), (), (15,), (), (28,), (), (106,), (), (62,), (37,), (112,), (27,), ()]
17,19.7820000648,[(0,), (), (), (), (), (), (1,), (), (3,), (), (), (), (100,), (), (), (), (15,), (37,), (), ()]
38,18.6789999008,[(0,), (), (), (), (), (), (), (), (101,), (), (150,), (2,), (), (27,), (37,), (), (40,), (), (118,), ()]
21,18.9990000725,[(0,), (), (), (), (), (), (), (), (28,), (), (15,), (26,), (53,), (62,), (112,), (), (), (40,), (27,), ()]
19,19.6080000401,[(0,), (), (), (), (), (12,), (), (), (), (100,), (), (), (3,), (), (), (112,), (), (), (15,), ()]
38,17.8339998722,[(0,), (), (), (), (), (), (), (), (12,), (), (), (), (), (), (), (37,), (), (), (), ()]
36,18.1570000648,[(0,), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (26,), (62,), (), (), (125,), ()]
36,19.1859998703,[(0,), (), (), (), (), (), (), (), (), (), (), (4,), (), (2,), (), (106,), (), (26,), (27,), ()]
35,18.4990000725,[(0,), (), (), (), (), (), (), (3,), (), (), (), (), (15,), (), (), (), (28,), (), (2,), ()]
35,18.0469999313,[(0,), (), (), (), (), (), (), (), (), (101,), (28,), (), (), (31,), (4,), (27,), (), (), (112,), ()]
