Reward,Time,Seed
54,27.1590001583,[(0,), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (), ()]
73,25.6809999943,[(0,), (), (), (), (), (), (), (), (), (), (), (), (24,), (), (), (14,), (), (29,), (), ()]
46,26.2979998589,[(0,), (), (), (), (), (), (), (), (), (), (), (), (15,), (), (), (3,), (), (), (), ()]
74,25.4409999847,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (12,), ()]
54,28.5240001678,[(0,), (), (), (), (1,), (), (), (), (), (), (), (), (), (4,), (), (), (), (), (), ()]
66,25.9459998608,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (15,), (), ()]
44,27.4079999924,[(1,), (), (), (), (), (), (), (), (), (2,), (), (), (8,), (), (6,), (), (), (), (22,), ()]
67,25.2320001125,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (15,), (), (), ()]
42,27.9210000038,[(0,), (), (), (), (), (), (), (1,), (), (), (), (), (), (2,), (), (), (10,), (), (), ()]
53,27.1870000362,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ()]
42,29.6669998169,[(1,), (), (), (0,), (), (), (), (), (), (), (), (), (), (), (), (3,), (), (), (), ()]
57,28.3619999886,[(0,), (), (), (), (), (), (), (), (7,), (), (), (2,), (), (), (8,), (), (), (), (), ()]
40,27.7130000591,[(0,), (), (), (), (), (), (), (), (1,), (), (10,), (), (), (), (), (), (), (), (3,), ()]
75,26.0210001469,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (4,), (), (), (), (), ()]
85,25.4010000229,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (8,), (), (), (), (63,), (), ()]
58,26.9549999237,[(0,), (), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (2,), (), (), ()]
53,27.6470000744,[(0,), (), (), (), (), (10,), (), (), (), (), (), (), (), (), (), (2,), (), (), (), ()]
93,25.5119998455,[(0,), (), (), (), (), (), (), (), (), (), (), (), (54,), (), (28,), (), (29,), (98,), (), ()]
29,29.0599999428,[(0,), (), (), (), (), (1,), (), (), (), (), (10,), (), (), (4,), (), (), (3,), (), (), ()]
54,27.4990000725,[(0,), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (), (), (8,), (), ()]
75,25.0889999866,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (8,), (), (), (2,), ()]
74,25.3410000801,[(0,), (), (), (), (), (), (), (), (), (), (21,), (26,), (31,), (), (), (54,), (), (98,), (), ()]
73,26.0709998608,[(0,), (), (), (), (), (), (), (), (), (), (8,), (), (10,), (), (), (), (), (24,), (), ()]
63,26.0760002136,[(1,), (), (), (), (), (), (), (), (), (), (29,), (), (8,), (), (), (), (), (), (), ()]
83,25.9559998512,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (54,), (), (), (), (34,), ()]
65,25.5799999237,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (24,), (), (), (8,), (), ()]
61,27.0950000286,[(0,), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ()]
46,27.2730000019,[(0,), (), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (), ()]
83,25.0650000572,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (31,), (21,), (), (54,), (), (28,), ()]
51,26.8140001297,[(0,), (), (), (), (), (), (), (), (), (), (15,), (), (), (), (), (10,), (), (), (19,), ()]
59,26.9009997845,[(0,), (), (), (), (), (), (), (), (), (), (22,), (), (), (8,), (), (14,), (), (10,), (), ()]
97,25.0329999924,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (15,), (), (), (21,), (), (), ()]
58,26.9430000782,[(0,), (), (), (), (), (), (), (), (), (), (), (22,), (), (), (2,), (), (), (24,), (8,), ()]
51,27.1029999256,[(1,), (), (), (), (), (), (), (10,), (), (), (), (), (), (), (), (), (), (2,), (), ()]
62,26.9070000648,[(0,), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (), (), (24,), (), (), ()]
70,26.1210000515,[(0,), (), (), (), (), (), (), (), (), (), (), (16,), (), (), (), (), (), (23,), (), ()]
65,25.3650000095,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (9,), (), (), (16,), (), (), ()]
68,26.2149999142,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ()]
63,25.5110001564,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ()]
71,25.8090000153,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (1,), (), (), (15,), (), (), ()]
35,27.9239997864,[(0,), (), (), (), (), (), (22,), (), (), (), (8,), (), (), (), (), (), (15,), (), (12,), ()]
71,25.7870001793,[(0,), (), (), (), (), (), (), (), (), (), (), (9,), (), (), (), (), (), (31,), (), ()]
52,26.6349999905,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (15,), (), ()]
47,27.8710000515,[(0,), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (10,), (), (), (), (3,), ()]
51,25.5939998627,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (22,), (), (), (), (39,), ()]
69,28.4720001221,[(1,), (), (), (), (), (), (3,), (), (), (), (), (), (), (), (), (), (), (), (), ()]
65,26.3459999561,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ()]
67,27.0690000057,[(0,), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (), ()]
63,25.9879999161,[(0,), (), (), (), (), (), (), (), (), (), (), (8,), (), (), (), (), (2,), (), (24,), ()]
59,27.2409999371,[(0,), (), (), (1,), (), (), (), (), (), (), (), (15,), (), (22,), (), (), (), (), (), ()]
69,25.9210000038,[(0,), (), (), (), (), (), (), (), (), (), (), (15,), (), (), (), (), (20,), (), (24,), ()]
80,25.1449999809,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (15,), (), (), (17,), ()]
40,28.6540000439,[(0,), (), (), (1,), (), (), (), (), (), (10,), (), (), (), (2,), (), (), (15,), (), (), ()]
77,26.1490001678,[(0,), (), (), (), (), (), (), (), (), (), (), (10,), (), (), (), (), (), (23,), (), ()]
59,25.9769999981,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (1,), (), (), ()]
67,28.4809999466,[(0,), (), (), (), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), ()]
42,28.9619998932,[(0,), (), (), (), (1,), (), (), (), (), (), (4,), (), (), (), (), (10,), (), (), (), ()]
90,25.2590000629,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (15,), (), (39,), (), (), ()]
43,27.5759999752,[(0,), (), (), (), (), (), (), (), (), (), (), (), (1,), (), (), (), (), (), (), ()]
49,26.8420000076,[(0,), (), (), (), (), (), (), (), (), (15,), (), (), (8,), (), (), (16,), (), (9,), (), ()]
57,26.7160000801,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (3,), (), (), (22,), (), (), ()]
41,27.3090000153,[(0,), (), (), (), (), (), (), (), (), (), (10,), (), (9,), (), (), (), (15,), (), (24,), ()]
79,24.9989998341,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (8,), (), (54,), (98,), (), (63,), ()]
79,27.0199999809,[(0,), (), (), (), (), (), (), (), (), (), (), (), (29,), (), (8,), (), (), (31,), (), ()]
67,25.1470000744,[(0,), (), (), (), (), (), (), (), (), (), (), (15,), (), (54,), (28,), (), (39,), (), (), ()]
44,28.9570000172,[(0,), (), (), (), (), (), (), (10,), (), (), (), (), (), (), (9,), (), (), (), (), ()]
76,26.3450000286,[(0,), (), (), (), (), (), (), (), (16,), (), (29,), (), (), (24,), (), (), (), (31,), (), ()]
38,26.9440000057,[(0,), (), (), (), (), (), (), (), (), (), (), (), (14,), (), (), (), (), (15,), (), ()]
53,26.7699999809,[(0,), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (15,), (), ()]
67,26.3120000362,[(1,), (), (), (), (), (), (), (), (), (), (0,), (), (39,), (), (10,), (), (), (31,), (), ()]
64,27.75,[(0,), (), (), (1,), (), (), (), (), (), (), (), (), (4,), (), (), (), (16,), (), (), ()]
85,25.4600000381,[(0,), (), (), (), (), (), (), (), (), (), (9,), (), (), (), (), (), (), (22,), (), ()]
46,26.8910000324,[(0,), (), (), (), (), (), (), (), (), (), (), (15,), (), (), (), (8,), (), (), (10,), ()]
86,26.493999958,[(0,), (), (), (), (), (), (), (), (), (14,), (), (), (), (29,), (), (), (31,), (), (), ()]
63,27.5879998207,[(0,), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (), (22,), (), (), ()]
26,28.4040000439,[(0,), (), (), (), (), (), (10,), (), (), (), (3,), (), (), (), (4,), (), (), (), (), ()]
86,25.3450000286,[(0,), (), (), (), (), (), (), (), (), (), (), (8,), (), (15,), (), (), (), (), (21,), ()]
64,26.4319999218,[(0,), (), (), (), (), (), (), (), (), (4,), (), (), (), (), (), (), (), (15,), (), ()]
60,26.9440000057,[(0,), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ()]
65,25.6340000629,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (15,), (), (), (), (), (), ()]
61,26.0880000591,[(0,), (), (), (), (), (), (), (), (), (), (8,), (), (), (), (), (), (24,), (), (16,), ()]
68,27.5039999485,[(0,), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (22,), (), (), (), (), ()]
72,25.6640000343,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (31,), (), ()]
49,27.4430000782,[(1,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (0,), ()]
52,27.2229998112,[(0,), (), (), (), (), (), (), (), (), (), (3,), (), (), (), (), (), (), (8,), (), ()]
64,26.5130000114,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (6,), (), (), (22,), (), ()]
60,26.1970000267,[(0,), (), (), (), (), (), (), (), (), (), (), (15,), (), (), (7,), (), (), (8,), (), ()]
51,27.5290000439,[(0,), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (4,), ()]
79,26.1909999847,[(0,), (), (), (), (), (), (), (), (), (6,), (), (), (), (), (), (), (), (15,), (), ()]
71,26.2810001373,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (6,), (), (22,), (), ()]
74,25.1679999828,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (17,), (), (), (), ()]
63,26.0230000019,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (1,), (), ()]
71,26.4440000057,[(0,), (), (), (), (), (), (), (), (), (), (), (), (16,), (), (23,), (), (), (), (21,), ()]
56,26.4199998379,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (2,), (), (), (15,), (), ()]
61,27.6740000248,[(0,), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (15,), (), (), (), (), ()]
75,25.9670000076,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (29,), (), (15,), (), (), (), ()]
97,25.4630000591,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (15,), (), (), (8,), (), ()]
37,28.1949999332,[(0,), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (3,), (), (), (), ()]
64,27.5759999752,[(0,), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ()]
46,28.2239999771,[(0,), (), (), (1,), (), (), (), (), (), (), (), (), (10,), (), (), (), (), (), (), ()]
50,28.4830000401,[(0,), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (10,), (), (), (), ()]
70,26.9460000992,[(0,), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (17,), (), ()]
52,26.5,[(0,), (), (), (), (), (), (), (), (), (), (1,), (), (), (), (), (15,), (), (), (22,), ()]
53,27.2590000629,[(0,), (), (), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (2,), (), ()]
71,25.8679997921,[(0,), (), (), (), (), (), (), (), (), (), (), (), (14,), (), (), (15,), (), (22,), (), ()]
40,28.0910000801,[(0,), (), (), (), (1,), (), (), (), (), (), (3,), (), (), (), (), (), (22,), (), (), ()]
92,25.375,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (16,), (), (), (), (39,), ()]
48,27.1300001144,[(0,), (), (), (), (), (), (), (), (), (9,), (), (), (1,), (), (), (), (), (22,), (), ()]
50,27.3729999065,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (2,), (), (), ()]
62,25.9210000038,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (10,), (), (), (), (), (), ()]
43,27.9210000038,[(0,), (), (), (), (), (), (), (10,), (), (), (), (), (), (9,), (), (), (), (4,), (), ()]
81,26.6480000019,[(0,), (), (), (), (), (), (), (), (29,), (), (31,), (), (16,), (), (), (28,), (), (), (23,), ()]
68,26.4049999714,[(0,), (), (), (), (), (), (), (), (), (22,), (), (8,), (), (), (39,), (), (), (), (), ()]
55,28.6449999809,[(0,), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (), (), ()]
31,29.6400001049,[(0,), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (6,), (), (), (15,), (), ()]
34,29.7730000019,[(0,), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (22,), (), (), (), (10,), ()]
57,25.6239998341,[(1,), (), (), (), (), (), (), (), (), (), (), (), (), (), (3,), (), (), (), (22,), ()]
46,26.8880000114,[(0,), (), (), (), (), (), (), (), (), (), (10,), (), (), (4,), (), (), (), (), (), ()]
42,27.4320001602,[(0,), (), (), (), (), (), (), (), (), (), (), (), (3,), (), (), (), (22,), (), (8,), ()]
46,27.3339998722,[(0,), (), (), (), (), (), (), (), (), (), (), (2,), (), (), (8,), (), (), (24,), (), ()]
67,26.1840000153,[(0,), (), (), (), (), (), (), (), (), (), (), (6,), (), (), (), (), (), (), (), ()]
43,27.3819999695,[(0,), (), (), (), (), (), (), (), (), (), (), (19,), (), (8,), (), (), (), (), (), ()]
66,26.6430001259,[(0,), (), (), (), (), (), (), (), (), (21,), (), (63,), (), (26,), (), (50,), (28,), (), (), ()]
73,25.5119998455,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (16,), (), (), (31,), (), (20,), ()]
58,27.245000124,[(0,), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (), (22,), (), (), ()]
64,26.0920000076,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (22,), (), (), (), (8,), ()]
57,26.4400000572,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (4,), (), (), (), (), ()]
81,25.5629999638,[(0,), (), (), (), (), (), (), (), (), (), (), (24,), (), (), (31,), (), (54,), (), (), ()]
71,26.3139998913,[(0,), (), (), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (15,), ()]
31,28.7940001488,[(0,), (), (1,), (), (), (), (), (), (), (), (), (9,), (), (), (), (), (), (), (), ()]
54,26.5729999542,[(0,), (), (), (), (), (), (), (), (), (24,), (), (), (), (), (), (3,), (), (), (), ()]
88,25.6039998531,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (10,), (), (), (), (15,), ()]
57,28.1680002213,[(0,), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (14,), (), (), (15,), (), ()]
57,25.7319998741,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (22,), (), (), (21,), ()]
57,27.5580000877,[(0,), (), (), (), (), (), (), (), (9,), (), (), (), (6,), (), (), (), (), (), (), ()]
46,28.4409999847,[(0,), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (), (22,), (), (), (17,), ()]
34,28.2809998989,[(0,), (), (), (), (), (), (), (), (), (), (), (), (10,), (), (), (), (), (1,), (), ()]
54,27.4210000038,[(0,), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (), (), (2,), (), (9,), ()]
77,24.9179999828,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (2,), (), (), (), ()]
55,26.7320001125,[(0,), (), (), (), (), (), (), (), (), (), (), (1,), (), (), (2,), (), (), (39,), (), ()]
68,25.7170000076,[(0,), (), (), (), (), (), (), (), (), (), (), (), (16,), (2,), (), (), (5,), (), (), ()]
37,27.4960000515,[(0,), (), (), (), (), (), (), (), (), (9,), (), (10,), (), (), (15,), (), (), (), (), ()]
59,25.8929998875,[(0,), (), (), (), (), (), (), (), (), (), (), (2,), (), (8,), (), (5,), (54,), (), (), ()]
59,26.4379999638,[(0,), (), (), (), (), (), (), (), (), (), (), (8,), (), (), (), (21,), (), (26,), (), ()]
26,29.3299999237,[(0,), (), (), (), (), (1,), (), (), (), (), (4,), (), (), (), (), (), (), (), (2,), ()]
30,30.6400001049,[(0,), (), (), (1,), (), (), (), (), (10,), (), (), (), (), (), (), (), (), (2,), (), ()]
38,27.3010001183,[(0,), (), (), (), (), (), (), (), (), (), (), (4,), (), (10,), (), (), (15,), (), (), ()]
76,26.0009999275,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (2,), (), (20,), ()]
53,26.6829998493,[(0,), (), (), (), (), (), (), (), (), (), (15,), (), (), (), (22,), (), (), (), (), ()]
62,26.0310001373,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (2,), (), (), (39,), (), (), ()]
66,27.0429999828,[(0,), (), (), (), (), (), (), (), (17,), (), (), (), (), (), (2,), (), (31,), (), (), ()]
41,27.4019999504,[(0,), (), (), (), (), (), (), (), (), (1,), (), (), (), (), (), (), (22,), (), (), ()]
56,28.1040000916,[(0,), (), (), (), (1,), (), (), (), (), (), (), (), (29,), (31,), (), (), (8,), (), (), ()]
67,29.0809998512,[(0,), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ()]
56,28.0759999752,[(0,), (), (), (1,), (), (), (), (), (), (), (), (), (), (), (9,), (), (), (), (), ()]
