# Undirected graph (each unordered pair of nodes is saved once): G_pa.txt_500.txt
# Nodes: 500 Edges: 2485
# NodeId	NodeId
24	95
24	97
24	108
24	109
24	110
24	129
24	131
24	132
24	169
24	173
24	199
24	206
24	220
24	239
24	266
24	272
24	273
24	297
24	348
24	367
24	393
24	432
24	439
24	491
25	26
25	38
25	48
25	51
25	52
25	55
25	64
25	76
25	186
25	209
25	295
25	300
25	319
25	344
25	346
25	355
25	378
25	434
25	489
25	492
26	39
26	53
26	76
26	99
26	116
26	123
26	151
26	177
26	191
26	202
26	209
26	272
26	343
26	357
26	454
26	496
26	498
27	47
27	85
27	89
27	100
27	109
27	125
27	226
27	238
27	248
27	256
27	275
27	394
27	406
27	481
27	493
28	37
28	42
28	50
28	54
28	75
28	89
28	98
28	114
28	137
28	156
28	175
28	189
28	210
28	241
28	242
28	257
28	283
28	285
28	293
28	295
28	305
28	322
28	324
28	339
28	341
28	391
28	395
28	446
28	454
28	456
28	457
28	480
29	35
29	50
29	51
29	67
29	78
29	121
29	140
29	159
29	194
29	203
29	254
29	291
29	301
29	305
29	377
29	385
29	443
30	43
30	44
30	49
30	58
30	74
30	79
30	117
30	130
30	138
30	177
30	234
30	244
30	288
30	293
30	312
30	365
30	370
30	371
30	411
30	460
31	35
31	36
31	59
31	62
31	66
31	68
31	69
31	78
31	82
31	98
31	108
31	134
31	163
31	170
31	175
31	193
31	198
31	199
31	205
31	206
31	261
31	264
31	277
31	397
31	475
32	55
32	145
32	193
33	35
33	37
33	40
33	41
33	61
33	87
33	126
33	136
33	141
33	206
33	225
33	287
33	321
33	359
33	369
33	380
33	384
33	400
33	450
33	475
33	498
34	58
34	131
34	144
34	156
34	331
34	346
34	356
34	364
34	386
34	437
34	482
36	54
36	56
36	77
36	80
36	155
36	281
36	282
36	295
36	431
36	491
37	47
37	56
37	63
37	82
37	106
37	117
37	133
37	179
37	229
37	259
37	279
37	287
37	376
37	404
37	445
37	474
38	43
38	95
38	104
38	152
38	171
38	191
38	194
38	220
38	227
38	269
38	298
38	349
38	472
39	72
39	94
39	103
39	127
39	134
39	141
39	153
39	155
39	240
39	246
39	250
39	268
39	368
39	419
39	437
39	449
39	456
39	469
39	477
40	47
40	127
40	160
40	244
40	276
40	304
40	338
40	413
40	459
40	476
41	104
41	129
41	148
41	174
41	222
41	242
41	253
41	294
41	304
41	371
41	377
41	388
41	430
41	484
42	44
42	53
42	85
42	121
42	155
42	184
42	204
42	221
42	222
42	267
42	365
42	400
42	447
42	473
43	79
43	99
43	131
43	152
43	204
43	248
43	258
43	265
43	266
43	276
43	337
43	392
43	402
43	403
43	415
43	437
44	45
44	68
44	69
44	70
44	75
44	81
44	102
44	111
44	121
44	127
44	139
44	157
44	168
44	197
44	251
44	271
44	303
44	385
44	409
44	416
44	428
44	467
45	54
45	71
45	75
45	94
45	97
45	144
45	240
45	256
45	270
45	292
45	317
45	344
45	354
45	499
46	60
46	114
46	126
46	144
46	180
46	182
46	195
46	225
46	247
46	289
46	309
46	315
46	333
46	351
46	367
47	66
47	90
47	92
47	93
47	98
47	122
47	124
47	136
47	187
47	213
47	307
47	315
47	334
47	375
47	396
47	420
47	470
47	493
48	55
48	63
48	67
48	73
48	77
48	94
48	106
48	109
48	120
48	125
48	143
48	164
48	216
48	247
48	254
48	274
48	336
48	386
48	398
48	493
49	64
49	77
49	81
49	100
49	172
49	185
49	187
49	250
49	286
49	345
49	374
49	429
49	459
50	97
50	138
50	202
50	413
51	66
51	141
51	189
51	218
51	233
51	236
51	387
51	481
52	68
52	69
52	77
52	91
52	95
52	99
52	100
52	128
52	150
52	193
52	212
52	219
52	222
52	285
52	386
52	403
52	427
52	495
53	65
53	80
53	92
53	384
53	477
54	55
54	56
54	61
54	64
54	84
54	123
54	162
54	173
54	246
54	261
54	304
54	337
54	425
55	58
55	95
55	96
55	135
55	188
55	206
55	228
55	237
55	239
55	323
56	107
56	113
56	148
56	150
56	361
57	58
57	59
57	62
57	72
57	124
57	143
57	145
57	186
57	190
57	237
57	245
57	306
57	318
57	369
58	85
58	100
58	104
58	105
58	163
58	231
58	377
59	67
59	71
59	79
59	118
59	129
59	181
59	202
59	286
59	359
59	421
59	442
59	455
60	232
60	258
60	280
60	294
60	427
60	452
60	472
60	495
61	151
61	174
61	186
61	190
61	197
61	483
62	286
62	293
63	198
63	224
63	362
64	76
64	285
64	389
65	70
65	207
65	223
65	317
65	351
65	434
66	72
66	73
66	86
66	89
66	110
66	200
66	217
66	265
66	276
66	315
66	366
66	484
66	496
67	220
67	242
67	245
67	273
67	308
67	461
68	133
68	328
68	429
69	107
69	109
69	138
69	231
69	233
69	247
69	294
69	316
69	353
69	445
69	460
69	471
70	106
70	115
70	143
70	159
70	179
70	182
70	327
70	395
71	87
71	115
71	127
71	139
71	156
71	169
71	215
71	257
71	312
71	316
71	324
71	330
71	379
72	164
72	310
73	80
73	87
73	113
73	137
73	142
73	216
73	219
73	268
73	307
73	411
74	132
74	140
74	294
74	447
74	459
75	100
75	252
75	353
76	83
76	90
76	91
76	111
76	115
76	125
76	192
76	215
76	216
76	217
76	218
76	228
76	278
76	281
76	313
76	323
76	363
76	488
77	105
77	177
77	211
77	450
77	470
78	88
78	159
78	207
78	261
78	323
79	146
79	164
79	190
79	285
79	431
79	454
79	476
79	489
80	91
80	98
80	131
80	132
80	137
80	163
80	172
80	180
80	195
80	214
80	215
80	222
80	236
80	263
80	267
80	270
80	289
80	294
80	301
80	328
80	397
80	438
80	463
80	477
81	101
81	154
81	195
81	257
81	320
81	349
81	414
81	462
82	88
82	108
82	110
82	111
82	112
82	160
82	265
82	348
82	355
83	128
83	179
83	216
83	381
83	423
83	449
84	103
84	112
84	238
84	244
84	251
84	286
85	106
85	306
85	426
85	480
86	219
86	296
87	96
87	135
87	198
87	216
88	136
88	138
88	146
88	218
88	267
88	282
88	327
88	404
88	479
89	170
89	171
89	243
89	249
89	263
89	406
90	188
91	255
91	299
92	120
92	167
92	171
92	199
92	250
92	300
92	311
92	364
93	94
93	95
93	140
93	143
93	166
93	207
93	229
93	289
93	321
93	432
93	436
93	443
94	114
94	147
94	210
94	235
94	262
94	263
94	292
94	342
94	370
94	373
94	374
94	387
94	391
94	393
94	444
95	169
95	178
95	181
95	209
95	235
95	321
95	412
95	418
95	453
96	104
96	119
96	156
96	165
96	191
96	208
96	234
96	243
96	251
96	278
96	292
96	331
96	365
96	390
97	111
97	292
97	389
97	393
98	134
98	136
98	146
98	150
98	205
98	377
98	408
99	157
99	178
99	258
99	313
99	376
99	496
100	277
100	311
101	116
101	270
101	287
101	435
103	122
103	255
103	446
105	117
105	119
105	122
105	123
105	171
105	185
105	229
105	270
105	341
105	359
105	398
105	410
105	435
105	438
105	444
105	446
105	447
105	454
106	149
106	195
106	336
106	445
106	457
106	492
107	114
107	264
108	145
108	189
108	221
108	300
108	344
108	382
108	394
108	414
109	131
109	178
109	183
109	184
109	227
109	279
109	282
109	306
109	314
109	372
109	388
109	393
109	437
109	449
109	452
109	466
109	490
110	121
110	144
110	146
110	336
110	371
110	440
111	162
111	205
111	310
111	472
111	477
112	125
112	139
112	202
112	221
112	442
112	465
113	118
113	175
113	188
113	194
113	198
113	267
113	275
113	325
113	355
114	168
114	184
114	256
114	326
114	350
114	433
114	444
115	166
115	211
115	275
115	484
116	147
116	180
116	303
116	308
116	317
116	343
116	449
117	169
117	237
117	288
117	348
117	423
117	424
118	123
118	215
118	281
118	350
119	182
119	340
120	139
120	226
120	339
120	360
121	149
121	177
121	201
121	278
121	301
121	303
121	325
121	388
121	450
123	166
123	214
123	383
124	167
124	180
124	186
124	208
124	230
124	334
124	399
124	430
125	134
125	151
125	278
125	315
126	161
127	149
127	220
127	240
127	270
127	452
128	248
129	276
129	342
129	429
129	497
130	181
130	228
130	240
130	251
130	262
130	284
130	390
130	392
130	429
131	205
131	481
131	488
132	146
132	149
132	188
132	201
132	277
132	336
132	359
132	373
132	396
133	218
133	425
133	477
134	140
134	229
134	302
134	316
134	400
134	413
134	475
135	229
135	236
135	271
135	287
135	330
135	332
135	333
135	403
135	411
135	440
135	468
136	142
136	234
136	363
136	415
136	419
136	447
137	163
137	204
137	213
137	473
138	153
138	196
138	271
138	395
139	176
139	291
139	299
139	370
139	463
139	466
140	152
140	288
140	358
141	142
141	147
141	176
141	196
141	197
141	223
141	260
141	283
141	320
141	325
141	483
141	485
141	486
142	174
142	212
142	408
143	195
143	279
143	329
143	335
143	380
143	382
143	384
143	427
143	483
144	211
144	268
144	269
145	219
145	221
145	230
145	235
145	273
145	327
147	405
148	239
149	154
149	161
149	172
149	225
149	231
149	277
149	326
149	356
149	365
149	382
149	390
149	498
150	160
150	224
150	244
150	274
150	289
150	326
150	336
150	421
150	488
151	153
151	208
151	249
151	258
151	290
151	312
151	334
151	354
151	410
151	434
151	443
151	483
151	491
152	157
152	173
152	197
152	266
152	280
152	287
152	347
153	170
153	335
153	456
155	169
155	303
155	428
156	207
156	227
156	296
156	455
156	460
157	467
158	314
159	185
159	252
159	283
159	341
159	389
160	264
160	338
160	345
160	350
161	249
162	346
163	232
163	242
163	286
163	323
163	425
163	485
164	239
164	313
164	332
164	447
167	178
167	204
167	211
167	214
167	319
167	329
167	332
167	389
167	422
168	175
168	176
168	200
168	237
168	343
168	370
168	383
169	227
169	324
170	192
170	219
170	248
170	260
170	348
170	364
170	406
170	410
170	467
171	303
171	340
171	407
171	484
172	174
172	176
172	338
172	339
172	361
172	435
172	473
173	396
173	433
173	478
174	187
174	290
175	232
175	335
175	373
175	379
176	256
176	301
177	346
177	369
177	449
178	213
178	220
178	242
178	432
178	464
179	269
179	339
179	352
179	470
179	487
180	314
181	188
181	194
181	198
181	201
181	283
181	318
181	443
181	445
182	221
182	233
182	234
182	319
182	327
182	335
182	358
182	368
183	266
183	282
183	407
184	274
184	347
184	362
184	440
184	441
185	230
187	196
187	359
187	379
187	498
188	271
188	304
188	463
189	329
189	355
189	483
190	209
190	226
190	253
190	258
190	260
190	310
190	313
190	320
190	363
190	366
190	416
190	494
192	233
192	396
192	414
193	255
193	298
193	376
193	442
194	243
194	298
196	238
196	311
196	363
196	418
196	430
196	441
197	223
197	237
197	245
197	299
198	217
198	317
198	337
198	347
198	351
198	404
198	418
199	389
200	284
200	306
200	458
200	496
201	269
201	295
201	309
201	328
201	346
201	398
201	457
202	352
203	204
203	307
203	377
203	404
203	465
203	498
204	244
204	292
204	324
204	367
206	380
206	420
206	442
206	460
206	468
206	495
208	273
209	274
210	212
210	296
210	443
211	310
212	218
212	246
212	285
213	313
213	455
214	236
216	317
216	322
216	378
216	419
217	399
218	231
218	257
218	428
218	481
219	259
219	371
219	432
219	474
220	230
220	255
220	319
220	394
221	321
223	232
223	253
223	300
223	349
223	355
223	381
223	473
224	272
224	469
225	308
225	455
227	331
228	274
228	319
228	421
230	254
230	425
230	470
230	499
232	249
232	279
232	407
232	463
232	471
233	288
233	297
234	246
234	262
234	264
234	343
234	417
235	491
236	304
236	386
237	356
238	255
238	352
239	361
239	499
240	476
241	264
241	291
241	333
241	337
241	360
241	435
242	376
242	410
243	260
243	338
243	390
243	401
243	435
243	497
245	411
246	247
246	302
246	374
246	394
247	358
247	436
247	450
247	479
248	284
248	341
249	307
251	280
251	298
251	439
252	419
252	490
253	448
253	458
254	297
254	302
254	433
255	399
258	426
260	350
260	354
261	268
261	302
261	305
261	444
263	330
263	446
264	361
264	472
264	474
265	291
265	347
265	353
265	409
266	309
266	315
266	405
266	472
266	480
268	421
269	356
270	280
270	436
271	289
271	360
271	400
272	318
272	406
274	393
275	332
276	372
276	381
276	407
276	461
276	482
277	284
277	424
278	458
279	312
279	357
279	373
279	471
280	300
280	428
280	451
281	363
283	329
284	368
285	368
285	428
286	341
286	344
286	375
286	395
288	405
289	299
289	412
290	331
290	421
291	321
291	482
292	485
294	397
294	409
294	471
294	486
296	334
296	385
296	495
297	316
298	445
299	466
300	476
301	387
302	438
302	487
303	391
304	372
304	401
304	469
305	329
305	388
305	438
305	459
306	439
307	486
308	352
309	387
311	331
311	365
311	461
312	332
312	391
312	422
313	334
313	387
315	349
315	375
315	423
315	488
316	444
317	441
318	357
321	354
321	402
321	424
321	482
321	497
322	403
322	479
325	349
325	362
325	384
325	395
325	467
325	493
326	351
326	394
327	402
327	441
327	484
328	351
328	424
328	451
329	333
330	438
333	340
333	475
333	492
335	357
335	385
336	371
336	415
336	457
337	402
337	410
338	385
339	354
339	357
339	434
340	360
341	494
344	453
345	366
346	380
346	383
347	398
347	480
347	489
349	437
352	378
352	464
353	431
354	409
354	462
356	374
356	465
357	426
361	427
362	390
363	378
364	419
369	391
369	462
370	392
370	423
371	413
371	453
372	413
373	448
373	456
373	473
373	489
377	379
377	392
377	451
378	456
378	481
380	461
380	479
382	459
387	462
389	458
396	452
397	415
398	403
401	412
411	478
413	490
415	417
415	427
416	448
423	433
424	439
430	490
431	466
434	486
435	485
438	440
442	446
446	463
446	497
448	461
448	492
452	464
453	465
459	474
468	499
475	480
481	497
