# Undirected graph (each unordered pair of nodes is saved once): G_pa.txt_5000.txt
# Nodes: 5000 Edges: 24985
# NodeId	NodeId
3	3522
3	3586
3	3703
3	3738
3	3745
3	3825
3	3946
3	3954
3	3963
3	3967
3	4008
3	4018
3	4065
3	4169
3	4203
3	4207
3	4267
3	4375
3	4386
3	4390
3	4531
3	4571
3	4628
3	4659
3	4696
3	4742
3	4840
3	4846
3	4935
3	4939
4	5
4	6
4	7
4	8
4	17
4	19
4	20
4	25
4	33
4	34
4	36
4	38
4	39
4	42
4	45
4	47
4	53
4	54
4	62
4	75
4	80
4	82
4	89
4	93
4	95
4	99
4	111
4	152
4	154
4	195
4	214
4	218
4	230
4	240
4	253
4	254
4	288
4	308
4	313
4	322
4	358
4	370
4	377
4	399
4	467
4	477
4	489
4	502
4	512
4	514
4	528
4	536
4	550
4	604
4	615
4	655
4	716
4	773
4	804
4	830
4	855
4	859
4	864
4	905
4	950
4	984
4	989
4	994
4	1024
4	1073
4	1119
4	1150
4	1169
4	1217
4	1227
4	1255
4	1282
4	1319
4	1327
4	1357
4	1364
4	1410
4	1418
4	1459
4	1468
4	1501
4	1520
4	1585
4	1587
4	1596
4	1597
4	1615
4	1721
4	1838
4	1840
4	1862
4	1931
4	1948
4	2018
4	2022
4	2105
4	2261
4	2263
4	2308
4	2320
4	2382
4	2390
4	2423
4	2462
4	2507
4	2583
4	2653
4	2682
4	2685
4	2807
4	2810
4	2832
4	2892
4	2936
4	2939
4	3010
4	3065
4	3068
4	3100
4	3160
4	3163
4	3173
4	3182
4	3302
4	3322
4	3327
4	3366
4	3390
4	3478
4	3599
4	3706
4	3723
4	3733
4	3740
4	3745
4	3793
4	3818
4	3831
4	3845
4	3846
4	3847
4	3935
4	3936
4	3937
4	3993
4	4004
4	4011
4	4204
4	4212
4	4214
4	4392
4	4396
4	4399
4	4429
4	4477
4	4496
4	4621
4	4677
4	4681
4	4838
4	4905
4	4907
4	4919
4	4951
5	6
5	7
5	9
5	10
5	12
5	13
5	14
5	20
5	24
5	27
5	29
5	30
5	33
5	35
5	37
5	39
5	42
5	44
5	46
5	57
5	61
5	71
5	73
5	74
5	81
5	82
5	92
5	95
5	109
5	112
5	115
5	121
5	137
5	143
5	147
5	150
5	153
5	157
5	175
5	198
5	207
5	210
5	215
5	224
5	236
5	252
5	258
5	262
5	264
5	266
5	332
5	333
5	356
5	405
5	407
5	418
5	431
5	459
5	463
5	474
5	475
5	477
5	485
5	506
5	509
5	579
5	589
5	597
5	637
5	639
5	645
5	682
5	714
5	723
5	737
5	742
5	759
5	769
5	780
5	793
5	870
5	876
5	884
5	904
5	940
5	956
5	959
5	996
5	1017
5	1078
5	1157
5	1177
5	1197
5	1228
5	1229
5	1245
5	1254
5	1309
5	1317
5	1320
5	1331
5	1332
5	1356
5	1369
5	1370
5	1394
5	1447
5	1454
5	1465
5	1504
5	1565
5	1568
5	1580
5	1648
5	1675
5	1721
5	1724
5	1735
5	1756
5	1809
5	1847
5	1906
5	1913
5	1922
5	1953
5	1996
5	2008
5	2043
5	2058
5	2119
5	2146
5	2161
5	2180
5	2208
5	2221
5	2250
5	2336
5	2354
5	2399
5	2421
5	2491
5	2528
5	2534
5	2540
5	2595
5	2600
5	2632
5	2641
5	2651
5	2695
5	2707
5	2766
5	2767
5	2809
5	2855
5	2959
5	2972
5	3009
5	3058
5	3078
5	3263
5	3299
5	3318
5	3335
5	3491
5	3493
5	3528
5	3545
5	3592
5	3624
5	3684
5	3686
5	3761
5	3775
5	3790
5	3804
5	3849
5	3908
5	3941
5	3948
5	3993
5	4015
5	4036
5	4119
5	4137
5	4185
5	4199
5	4217
5	4259
5	4356
5	4480
5	4525
5	4626
5	4631
5	4632
5	4723
5	4732
5	4735
5	4816
5	4832
5	4874
5	4928
5	4973
5	4986
6	7
6	10
6	18
6	21
6	22
6	24
6	26
6	31
6	32
6	33
6	36
6	46
6	49
6	54
6	55
6	62
6	65
6	79
6	83
6	89
6	92
6	95
6	96
6	106
6	111
6	116
6	117
6	124
6	126
6	128
6	137
6	138
6	148
6	154
6	168
6	182
6	191
6	199
6	216
6	221
6	229
6	237
6	238
6	258
6	260
6	279
6	283
6	304
6	311
6	352
6	361
6	394
6	395
6	421
6	424
6	455
6	494
6	541
6	543
6	547
6	559
6	576
6	598
6	660
6	720
6	741
6	802
6	838
6	871
6	875
6	910
6	968
6	990
6	1011
6	1032
6	1037
6	1076
6	1083
6	1116
6	1124
6	1205
6	1226
6	1235
6	1252
6	1263
6	1283
6	1308
6	1313
6	1332
6	1355
6	1383
6	1400
6	1464
6	1471
6	1477
6	1491
6	1575
6	1594
6	1664
6	1700
6	1704
6	1748
6	1760
6	1771
6	1946
6	2108
6	2115
6	2126
6	2285
6	2301
6	2316
6	2347
6	2384
6	2391
6	2392
6	2396
6	2537
6	2544
6	2588
6	2602
6	2717
6	2771
6	2778
6	2875
6	2889
6	3061
6	3140
6	3160
6	3279
6	3344
6	3553
6	3621
6	3647
6	3695
6	3702
6	3709
6	3739
6	3750
6	3782
6	4033
6	4053
6	4083
6	4091
6	4163
6	4213
6	4345
6	4351
6	4353
6	4443
6	4483
6	4503
6	4566
6	4598
6	4636
6	4648
6	4775
6	4785
6	4812
6	4910
7	8
7	11
7	12
7	16
7	17
7	18
7	23
7	54
7	59
7	60
7	67
7	72
7	80
7	85
7	97
7	136
7	138
7	158
7	187
7	198
7	249
7	252
7	302
7	365
7	434
7	466
7	536
7	540
7	558
7	571
7	585
7	594
7	611
7	634
7	658
7	664
7	687
7	699
7	700
7	751
7	784
7	785
7	836
7	901
7	918
7	932
7	940
7	968
7	1089
7	1098
7	1146
7	1166
7	1208
7	1216
7	1323
7	1460
7	1473
7	1550
7	1560
7	1620
7	1737
7	1760
7	1804
7	1810
7	1836
7	1868
7	1871
7	1907
7	1982
7	2025
7	2035
7	2044
7	2105
7	2177
7	2256
7	2278
7	2293
7	2311
7	2381
7	2475
7	2489
7	2523
7	2545
7	2560
7	2714
7	2715
7	2733
7	2751
7	2809
7	2914
7	2936
7	2964
7	3039
7	3050
7	3075
7	3221
7	3263
7	3264
7	3269
7	3284
7	3368
7	3456
7	3553
7	3614
7	3626
7	3739
7	3820
7	3979
7	4096
7	4183
7	4311
7	4323
7	4421
7	4475
7	4580
7	4657
7	4792
8	9
8	10
8	13
8	16
8	20
8	21
8	31
8	47
8	55
8	56
8	66
8	73
8	90
8	104
8	110
8	130
8	138
8	213
8	216
8	218
8	227
8	277
8	302
8	342
8	408
8	446
8	527
8	680
8	682
8	774
8	799
8	912
8	915
8	917
8	1175
8	1187
8	1261
8	1311
8	1324
8	1333
8	1384
8	1397
8	1525
8	1561
8	1608
8	1656
8	1664
8	1670
8	1720
8	1734
8	1760
8	1781
8	1808
8	1845
8	1857
8	1959
8	2047
8	2078
8	2258
8	2341
8	2366
8	2371
8	2379
8	2410
8	2415
8	2421
8	2486
8	2528
8	2544
8	2588
8	2595
8	2731
8	2769
8	2831
8	3121
8	3167
8	3280
8	3282
8	3336
8	3387
8	3423
8	3478
8	3522
8	3543
8	3598
8	3650
8	3756
8	3768
8	3837
8	3976
8	4040
8	4157
8	4184
8	4464
8	4521
8	4628
8	4629
8	4700
8	4728
8	4765
8	4769
8	4965
8	4969
9	12
9	14
9	15
9	16
9	22
9	26
9	30
9	36
9	40
9	48
9	49
9	54
9	58
9	67
9	98
9	105
9	108
9	110
9	116
9	117
9	127
9	131
9	138
9	140
9	150
9	153
9	159
9	172
9	175
9	180
9	183
9	193
9	195
9	203
9	206
9	208
9	216
9	242
9	245
9	264
9	285
9	335
9	354
9	360
9	362
9	388
9	400
9	403
9	405
9	413
9	419
9	424
9	429
9	430
9	434
9	437
9	440
9	450
9	505
9	507
9	527
9	532
9	658
9	672
9	681
9	707
9	762
9	804
9	827
9	844
9	883
9	903
9	914
9	919
9	954
9	972
9	980
9	989
9	1052
9	1076
9	1077
9	1132
9	1144
9	1158
9	1160
9	1161
9	1180
9	1202
9	1229
9	1234
9	1237
9	1240
9	1258
9	1264
9	1269
9	1280
9	1325
9	1347
9	1381
9	1390
9	1441
9	1474
9	1504
9	1510
9	1513
9	1525
9	1598
9	1606
9	1664
9	1667
9	1672
9	1688
9	1712
9	1735
9	1770
9	1863
9	1892
9	1917
9	1925
9	1930
9	1965
9	2082
9	2114
9	2158
9	2192
9	2202
9	2237
9	2335
9	2353
9	2362
9	2427
9	2523
9	2559
9	2585
9	2595
9	2599
9	2643
9	2722
9	2725
9	2770
9	2843
9	2885
9	2949
9	2958
9	2960
9	2964
9	3059
9	3069
9	3094
9	3152
9	3223
9	3293
9	3342
9	3356
9	3357
9	3400
9	3443
9	3535
9	3543
9	3610
9	3706
9	3737
9	3805
9	3810
9	3823
9	3833
9	3843
9	3866
9	3931
9	3934
9	4053
9	4062
9	4152
9	4211
9	4227
9	4268
9	4401
9	4498
9	4544
9	4595
9	4596
9	4607
9	4617
9	4625
9	4642
9	4676
9	4732
9	4748
9	4783
9	4959
10	11
10	13
10	15
10	17
10	19
10	22
10	23
10	25
10	26
10	27
10	28
10	29
10	32
10	34
10	35
10	38
10	40
10	47
10	49
10	51
10	56
10	80
10	85
10	89
10	91
10	97
10	104
10	108
10	144
10	146
10	174
10	181
10	191
10	200
10	227
10	232
10	268
10	292
10	314
10	327
10	330
10	344
10	349
10	350
10	358
10	390
10	396
10	406
10	416
10	435
10	451
10	459
10	489
10	494
10	512
10	537
10	557
10	620
10	623
10	646
10	679
10	681
10	688
10	702
10	710
10	718
10	736
10	748
10	751
10	761
10	783
10	787
10	802
10	807
10	818
10	820
10	823
10	836
10	837
10	839
10	864
10	913
10	922
10	923
10	924
10	952
10	1004
10	1016
10	1105
10	1115
10	1122
10	1123
10	1125
10	1130
10	1134
10	1148
10	1152
10	1174
10	1246
10	1252
10	1303
10	1321
10	1336
10	1373
10	1404
10	1438
10	1508
10	1512
10	1523
10	1541
10	1548
10	1604
10	1651
10	1657
10	1662
10	1777
10	1779
10	1797
10	1973
10	1993
10	1999
10	2003
10	2022
10	2024
10	2076
10	2082
10	2145
10	2170
10	2181
10	2198
10	2210
10	2216
10	2222
10	2238
10	2246
10	2295
10	2337
10	2398
10	2447
10	2453
10	2479
10	2496
10	2587
10	2664
10	2755
10	2770
10	2893
10	2932
10	2955
10	2987
10	3070
10	3089
10	3100
10	3101
10	3126
10	3220
10	3234
10	3261
10	3308
10	3311
10	3328
10	3355
10	3358
10	3434
10	3457
10	3465
10	3475
10	3515
10	3615
10	3626
10	3655
10	3676
10	3683
10	3684
10	3794
10	3805
10	3814
10	3829
10	3832
10	3861
10	3864
10	3868
10	3898
10	3993
10	4074
10	4152
10	4238
10	4263
10	4307
10	4355
10	4388
10	4401
10	4436
10	4544
10	4588
10	4623
10	4650
10	4683
10	4692
10	4712
10	4825
10	4848
10	4951
10	4959
11	13
11	17
11	18
11	23
11	27
11	37
11	42
11	44
11	72
11	76
11	78
11	82
11	84
11	86
11	100
11	107
11	126
11	128
11	145
11	169
11	185
11	193
11	196
11	233
11	244
11	259
11	319
11	332
11	383
11	592
11	596
11	606
11	648
11	667
11	699
11	709
11	739
11	751
11	925
11	944
11	970
11	974
11	982
11	983
11	1009
11	1094
11	1197
11	1201
11	1206
11	1253
11	1310
11	1338
11	1357
11	1398
11	1597
11	1606
11	1609
11	1630
11	1655
11	1669
11	1872
11	1937
11	1957
11	2034
11	2041
11	2059
11	2182
11	2192
11	2205
11	2234
11	2241
11	2399
11	2439
11	2550
11	2559
11	2578
11	2594
11	2604
11	2668
11	2680
11	2743
11	2765
11	2827
11	2829
11	2856
11	3111
11	3118
11	3170
11	3174
11	3183
11	3184
11	3200
11	3221
11	3309
11	3405
11	3584
11	3627
11	3709
11	3818
11	3860
11	3863
11	3890
11	3959
11	4009
11	4014
11	4181
11	4351
11	4373
11	4435
11	4498
11	4510
11	4571
11	4622
11	4774
11	4777
11	4831
11	4843
11	4854
11	4883
12	24
12	55
12	78
12	82
12	84
12	123
12	138
12	217
12	269
12	287
12	309
12	327
12	389
12	491
12	498
12	506
12	542
12	571
12	639
12	691
12	791
12	822
12	843
12	888
12	900
12	901
12	1044
12	1059
12	1099
12	1207
12	1280
12	1297
12	1337
12	1441
12	1621
12	1666
12	1692
12	1830
12	2002
12	2068
12	2284
12	2358
12	2441
12	2683
12	2792
12	2867
12	2961
12	3133
12	3143
12	3148
12	3153
12	3393
12	3396
12	3436
12	3637
12	3722
12	4170
12	4175
12	4234
12	4577
12	4580
12	4647
13	16
13	28
13	31
13	33
13	37
13	44
13	57
13	73
13	77
13	84
13	87
13	88
13	89
13	90
13	103
13	112
13	120
13	149
13	151
13	162
13	164
13	168
13	187
13	209
13	267
13	268
13	273
13	282
13	287
13	291
13	292
13	321
13	322
13	325
13	341
13	345
13	361
13	379
13	382
13	388
13	417
13	421
13	461
13	484
13	509
13	517
13	541
13	594
13	646
13	659
13	734
13	813
13	827
13	839
13	872
13	911
13	922
13	967
13	975
13	985
13	1017
13	1083
13	1122
13	1179
13	1189
13	1195
13	1196
13	1228
13	1258
13	1265
13	1279
13	1331
13	1383
13	1384
13	1414
13	1452
13	1505
13	1529
13	1538
13	1595
13	1616
13	1653
13	1682
13	1778
13	1787
13	1834
13	1843
13	1902
13	1931
13	1958
13	1960
13	1978
13	2001
13	2002
13	2017
13	2025
13	2043
13	2138
13	2184
13	2243
13	2276
13	2286
13	2349
13	2366
13	2380
13	2463
13	2497
13	2573
13	2595
13	2818
13	2863
13	2913
13	2914
13	2942
13	2967
13	2985
13	2986
13	2987
13	3037
13	3046
13	3049
13	3130
13	3282
13	3348
13	3460
13	3476
13	3488
13	3652
13	3811
13	4016
13	4105
13	4118
13	4148
13	4236
13	4239
13	4282
13	4329
13	4431
13	4473
13	4531
13	4535
13	4634
13	4664
13	4682
13	4887
13	4904
13	4948
13	4957
13	4999
14	38
14	92
14	192
14	234
14	329
14	363
14	366
14	374
14	393
14	412
14	423
14	514
14	580
14	843
14	1005
14	1066
14	1124
14	1307
14	1631
14	1709
14	1999
14	2095
14	2201
14	2319
14	2709
14	2953
14	3409
14	3616
14	3772
14	4009
14	4411
14	4638
14	4687
14	4749
15	26
15	30
15	40
15	41
15	52
15	69
15	85
15	92
15	112
15	119
15	122
15	123
15	135
15	147
15	173
15	191
15	213
15	218
15	305
15	320
15	345
15	386
15	391
15	402
15	422
15	430
15	474
15	481
15	505
15	514
15	538
15	550
15	556
15	557
15	649
15	667
15	719
15	727
15	739
15	751
15	836
15	922
15	1060
15	1125
15	1198
15	1376
15	1492
15	1501
15	1515
15	1530
15	1594
15	1640
15	1728
15	1753
15	1792
15	1850
15	1866
15	2024
15	2071
15	2147
15	2215
15	2218
15	2220
15	2223
15	2226
15	2250
15	2301
15	2307
15	2341
15	2428
15	2609
15	2621
15	2724
15	2750
15	2806
15	2819
15	2861
15	2910
15	2917
15	2963
15	3098
15	3125
15	3129
15	3142
15	3192
15	3209
15	3231
15	3269
15	3286
15	3361
15	3490
15	3496
15	3564
15	3653
15	3766
15	3954
15	3982
15	4202
15	4240
15	4298
15	4364
15	4439
15	4440
15	4452
15	4524
15	4731
15	4846
15	4973
16	35
16	39
16	75
16	84
16	114
16	125
16	181
16	200
16	300
16	374
16	566
16	733
16	763
16	957
16	1045
16	1145
16	1181
16	1273
16	1407
16	1605
16	1810
16	1812
16	1941
16	2041
16	2256
16	2257
16	2357
16	2491
16	2553
16	2762
16	2795
16	3159
16	3332
16	3386
16	3638
16	3716
16	3968
16	4235
16	4595
17	21
17	25
17	40
17	43
17	45
17	48
17	56
17	57
17	94
17	141
17	154
17	166
17	207
17	308
17	403
17	427
17	444
17	454
17	479
17	489
17	505
17	508
17	516
17	546
17	689
17	699
17	708
17	724
17	728
17	769
17	800
17	824
17	836
17	860
17	900
17	1038
17	1096
17	1109
17	1132
17	1156
17	1177
17	1215
17	1237
17	1356
17	1397
17	1435
17	1448
17	1468
17	1525
17	1534
17	1538
17	1559
17	1632
17	1807
17	1809
17	1836
17	1856
17	1923
17	1942
17	1946
17	2021
17	2061
17	2105
17	2371
17	2388
17	2411
17	2470
17	2540
17	2561
17	2785
17	2812
17	2850
17	2870
17	2907
17	2990
17	3073
17	3084
17	3275
17	3278
17	3394
17	3459
17	3487
17	3513
17	3523
17	3525
17	3578
17	3707
17	3719
17	3725
17	3757
17	3860
17	3878
17	4017
17	4087
17	4102
17	4383
17	4399
17	4443
17	4538
17	4545
17	4550
17	4641
17	4668
17	4699
17	4828
17	4940
18	22
18	23
18	43
18	46
18	50
18	60
18	63
18	64
18	65
18	68
18	79
18	90
18	100
18	113
18	117
18	118
18	132
18	133
18	136
18	153
18	158
18	160
18	165
18	173
18	178
18	186
18	188
18	209
18	240
18	310
18	333
18	357
18	380
18	415
18	416
18	421
18	518
18	571
18	575
18	576
18	592
18	593
18	597
18	600
18	616
18	645
18	650
18	653
18	663
18	690
18	731
18	733
18	779
18	812
18	849
18	863
18	918
18	937
18	986
18	995
18	1005
18	1040
18	1047
18	1118
18	1158
18	1162
18	1289
18	1305
18	1310
18	1344
18	1364
18	1387
18	1400
18	1402
18	1437
18	1451
18	1482
18	1508
18	1555
18	1576
18	1579
18	1582
18	1610
18	1661
18	1670
18	1799
18	1807
18	1879
18	1907
18	1938
18	1955
18	2013
18	2014
18	2051
18	2054
18	2082
18	2088
18	2116
18	2121
18	2176
18	2241
18	2263
18	2311
18	2381
18	2404
18	2471
18	2496
18	2550
18	2601
18	2668
18	2724
18	2742
18	2783
18	2788
18	2803
18	2821
18	2837
18	2921
18	2975
18	2991
18	3000
18	3007
18	3051
18	3056
18	3094
18	3124
18	3230
18	3270
18	3306
18	3339
18	3382
18	3436
18	3509
18	3512
18	3698
18	3734
18	3771
18	3827
18	3905
18	3990
18	4006
18	4165
18	4257
18	4461
18	4463
18	4489
18	4559
18	4788
18	4824
18	4828
18	4834
18	4836
18	4857
18	4870
18	4906
19	29
19	41
19	47
19	61
19	65
19	91
19	162
19	182
19	218
19	261
19	275
19	278
19	284
19	295
19	303
19	315
19	324
19	340
19	349
19	355
19	405
19	472
19	509
19	619
19	697
19	766
19	777
19	825
19	828
19	836
19	902
19	1047
19	1097
19	1134
19	1157
19	1253
19	1278
19	1321
19	1374
19	1472
19	1506
19	1520
19	1563
19	1565
19	1577
19	1713
19	1902
19	1962
19	1977
19	1981
19	2028
19	2085
19	2103
19	2149
19	2157
19	2177
19	2200
19	2297
19	2344
19	2414
19	2470
19	2517
19	2588
19	2618
19	2669
19	2692
19	2734
19	2779
19	3160
19	3206
19	3208
19	3219
19	3730
19	3761
19	3847
19	4225
19	4263
19	4561
19	4609
19	4681
19	4826
19	4918
19	4988
20	29
20	49
20	51
20	58
20	75
20	86
20	89
20	100
20	141
20	142
20	160
20	174
20	192
20	212
20	229
20	235
20	241
20	247
20	255
20	271
20	299
20	341
20	350
20	366
20	371
20	413
20	430
20	431
20	450
20	528
20	532
20	539
20	549
20	558
20	564
20	596
20	618
20	631
20	639
20	693
20	697
20	736
20	808
20	816
20	902
20	920
20	1110
20	1161
20	1215
20	1260
20	1285
20	1299
20	1312
20	1389
20	1439
20	1471
20	1473
20	1498
20	1499
20	1550
20	1559
20	1576
20	1594
20	1693
20	1700
20	1832
20	1845
20	1893
20	1960
20	1968
20	1976
20	2009
20	2089
20	2117
20	2143
20	2195
20	2208
20	2230
20	2287
20	2312
20	2366
20	2399
20	2402
20	2482
20	2501
20	2508
20	2582
20	2631
20	2650
20	2783
20	2819
20	2847
20	2848
20	2851
20	2861
20	2880
20	2916
20	2968
20	3091
20	3113
20	3201
20	3256
20	3288
20	3310
20	3355
20	3419
20	3429
20	3477
20	3479
20	3541
20	3579
20	3605
20	3735
20	3759
20	3788
20	3856
20	3938
20	3989
20	4110
20	4166
20	4185
20	4210
20	4323
20	4342
20	4345
20	4410
20	4464
20	4475
20	4487
20	4591
20	4670
20	4801
21	24
21	28
21	56
21	68
21	76
21	78
21	84
21	85
21	90
21	92
21	94
21	102
21	106
21	123
21	125
21	174
21	269
21	282
21	329
21	390
21	400
21	403
21	410
21	440
21	454
21	463
21	467
21	471
21	480
21	488
21	497
21	544
21	581
21	586
21	600
21	610
21	649
21	675
21	687
21	715
21	728
21	840
21	845
21	859
21	867
21	907
21	908
21	988
21	1042
21	1050
21	1051
21	1074
21	1121
21	1224
21	1250
21	1287
21	1346
21	1355
21	1420
21	1433
21	1439
21	1448
21	1478
21	1513
21	1561
21	1734
21	1735
21	1741
21	1751
21	1877
21	1991
21	2018
21	2081
21	2144
21	2179
21	2247
21	2427
21	2643
21	2649
21	2772
21	2894
21	2922
21	2934
21	3003
21	3028
21	3064
21	3132
21	3267
21	3280
21	3283
21	3289
21	3421
21	3427
21	3543
21	3719
21	3819
21	3840
21	4025
21	4175
21	4177
21	4251
21	4295
