# Directed graph: G_rmat_500.txt 
# Nodes: 500 Edges: 2500
# FromNodeId	ToNodeId
32	259
32	312
32	313
32	375
33	0
33	15
33	31
33	62
33	77
33	187
33	194
33	253
33	257
33	259
33	394
34	0
34	62
34	64
34	125
34	126
34	165
34	206
34	250
34	257
34	258
34	265
34	315
34	327
34	382
35	23
35	62
35	63
35	77
35	194
35	265
35	437
36	0
36	3
36	62
36	78
36	85
36	187
36	312
37	7
37	125
37	253
38	0
38	1
38	2
38	31
38	64
38	96
38	125
38	140
38	265
38	313
38	375
38	377
39	315
40	0
40	62
40	64
40	125
40	251
40	312
41	0
41	3
42	15
42	65
43	15
43	77
43	250
44	316
46	0
46	1
46	2
46	5
46	8
46	31
46	62
46	63
46	69
46	125
46	128
46	131
46	133
46	187
46	194
46	250
46	251
46	253
46	257
46	321
47	0
47	3
47	31
47	65
47	83
47	125
47	130
47	187
47	194
47	250
47	312
47	375
47	437
48	0
48	3
48	4
48	7
48	62
48	125
48	132
48	194
48	250
48	312
48	375
48	437
49	0
49	3
49	15
49	31
49	187
49	190
49	250
49	261
49	312
49	375
49	382
50	64
50	250
50	316
50	343
51	62
51	382
52	0
52	62
52	125
52	187
52	210
52	375
53	250
53	375
54	0
54	3
54	5
54	31
54	62
54	143
54	254
54	314
55	0
56	312
59	62
59	187
62	0
62	1
62	2
62	3
62	4
62	7
62	8
62	10
62	11
62	15
62	16
62	19
62	25
62	26
62	28
62	31
62	32
62	38
62	47
62	63
62	93
62	99
62	109
62	125
62	126
62	129
62	132
62	134
62	136
62	140
62	141
62	144
62	148
62	156
62	157
62	158
62	160
62	163
62	179
62	250
62	251
62	252
62	253
62	257
62	258
62	259
62	266
62	269
62	273
62	276
62	281
62	284
62	288
62	291
62	300
62	307
62	327
62	329
62	375
62	377
62	383
62	386
62	390
62	398
62	404
62	406
62	409
62	413
63	0
63	1
63	3
63	7
63	11
63	15
63	31
63	34
63	125
63	128
63	132
63	136
63	156
63	160
63	190
63	250
63	253
63	254
63	258
63	262
63	265
63	281
63	284
63	288
63	296
63	375
63	398
63	406
63	413
63	437
64	0
64	3
64	7
64	15
64	31
64	40
64	101
64	125
64	250
64	253
64	257
64	281
64	406
64	413
65	0
65	1
65	2
65	16
65	31
65	32
65	38
65	39
65	48
65	125
65	126
65	158
65	250
65	265
65	281
65	375
65	384
65	406
66	15
66	136
66	161
66	250
67	0
67	31
67	171
67	250
67	281
69	0
69	1
69	3
69	4
69	15
69	16
69	34
69	63
69	126
69	127
69	128
69	250
69	252
69	254
69	266
69	289
69	375
69	379
69	421
70	5
70	9
70	31
70	156
71	0
71	54
71	156
71	250
71	375
72	0
72	171
73	0
73	125
73	250
74	31
74	250
75	156
77	0
77	1
77	2
77	3
77	7
77	8
77	9
77	11
77	15
77	16
77	31
77	35
77	38
77	69
77	125
77	126
77	129
77	132
77	133
77	156
77	250
77	251
77	252
77	257
77	258
77	259
77	281
77	289
77	313
77	344
77	375
77	406
77	414
78	0
78	1
78	7
78	31
78	38
78	42
78	62
78	125
78	138
78	194
78	250
78	251
78	255
78	257
78	292
78	375
78	406
79	0
79	7
79	31
79	125
79	156
79	187
79	250
79	254
79	257
79	265
79	281
79	375
79	378
79	383
80	38
80	125
80	250
80	253
80	281
81	0
81	1
81	11
81	125
81	129
81	166
81	250
81	281
81	283
81	375
82	0
82	31
82	281
82	375
83	0
83	31
83	125
83	375
83	382
84	0
85	0
85	126
85	191
85	281
86	125
88	31
91	62
92	156
93	0
93	2
93	8
93	16
93	17
93	125
93	132
93	133
93	148
93	250
93	251
93	257
93	313
93	406
94	0
94	5
94	7
94	9
94	11
94	71
94	134
94	173
94	250
94	251
94	265
94	375
94	384
95	0
95	34
95	62
95	125
95	148
95	152
95	259
95	273
95	382
96	253
96	281
96	378
97	3
97	259
98	125
98	376
99	125
100	125
100	132
101	0
101	375
103	140
104	69
104	125
106	250
107	250
109	0
109	3
109	4
109	132
109	165
109	251
109	252
109	376
109	383
109	386
109	391
110	0
110	11
111	0
111	3
111	11
111	136
111	250
111	375
112	250
113	1
113	379
114	1
115	0
115	31
115	125
119	125
125	0
125	2
125	3
125	4
125	7
125	8
125	9
125	10
125	12
125	13
125	15
125	16
125	17
125	18
125	23
125	25
125	31
125	34
125	35
125	38
125	39
125	40
125	41
125	42
125	62
125	63
125	64
125	69
125	70
125	77
125	78
125	79
125	93
125	94
125	103
125	108
125	187
125	218
125	221
125	250
125	251
125	257
125	258
125	259
125	260
125	261
125	263
125	265
125	281
125	282
125	288
125	293
125	301
125	312
125	315
125	319
125	328
125	336
125	343
125	353
125	384
126	0
126	4
126	7
126	8
126	9
126	15
126	19
126	23
126	31
126	47
126	62
126	77
126	78
126	81
126	94
126	156
126	250
126	258
126	262
126	266
126	281
126	284
126	285
126	288
126	289
126	296
126	312
126	320
126	323
126	324
126	331
126	340
126	351
126	437
127	0
127	3
127	7
127	31
127	42
127	93
127	101
127	250
127	251
127	257
127	281
127	323
127	327
127	375
128	0
128	1
128	7
128	31
128	32
128	38
128	62
128	63
128	69
128	86
128	187
128	220
128	250
128	281
128	285
128	312
128	343
129	3
129	62
129	65
129	251
129	281
129	384
130	0
130	8
130	12
130	38
130	62
130	73
130	77
130	250
130	328
131	7
132	0
132	1
132	9
132	15
132	31
132	46
132	62
132	69
132	79
132	96
132	250
132	251
132	253
132	265
132	268
132	281
133	0
133	31
133	62
133	93
133	259
134	0
134	4
134	62
134	93
134	250
134	312
135	15
135	81
135	281
135	296
136	16
136	31
136	250
138	0
139	38
140	0
140	1
140	2
140	6
140	7
140	8
140	31
140	32
140	33
140	38
140	62
140	63
140	65
140	69
140	70
140	78
140	94
140	98
140	104
140	126
140	187
140	250
140	251
140	254
140	257
140	281
140	312
140	315
140	316
140	344
140	345
140	346
140	352
140	378
140	407
140	437
141	0
141	3
141	34
141	38
141	62
141	69
141	93
141	250
142	0
142	1
142	31
142	38
142	62
142	97
142	125
142	250
142	253
142	285
142	312
142	320
142	323
142	375
142	441
143	0
143	4
143	7
143	31
143	62
143	70
143	93
143	98
143	250
143	312
144	0
144	1
144	31
144	62
144	69
144	261
144	281
144	343
145	32
145	250
145	282
146	0
146	93
146	265
146	281
147	3
147	65
148	31
148	34
148	62
148	281
148	377
149	0
149	31
149	312
149	315
153	250
153	281
156	0
156	1
156	3
156	7
156	8
156	11
156	12
156	15
156	16
156	47
156	62
156	63
156	64
156	79
156	125
156	141
156	250
156	251
156	252
156	257
156	266
156	312
156	313
156	316
156	327
156	335
156	378
157	2
157	3
157	15
157	20
157	24
157	62
157	64
157	66
157	70
157	250
157	257
157	312
157	316
157	327
157	376
157	440
158	7
158	62
158	85
158	319
159	0
159	7
159	15
159	62
159	250
159	259
159	312
159	337
160	250
160	321
161	7
161	62
163	31
163	64
163	265
165	77
166	62
171	0
171	3
171	10
171	187
171	250
171	320
172	0
172	1
172	13
172	250
173	0
173	7
173	190
173	257
174	16
175	0
176	0
176	251
177	0
177	312
179	62
179	325
180	0
181	77
181	312
183	62
187	0
187	1
187	4
187	6
187	7
187	9
187	10
187	12
187	15
187	17
187	25
187	31
187	34
187	38
187	39
187	41
187	43
187	46
187	62
187	156
187	250
187	251
187	253
187	257
187	262
187	265
187	281
187	282
187	283
187	306
187	376
187	408
188	0
188	7
188	15
188	31
188	250
188	257
188	281
189	0
189	15
189	34
189	38
189	250
189	296
190	0
190	7
190	10
190	250
191	50
191	281
192	257
192	281
194	0
194	8
194	31
194	47
194	250
194	259
194	284
195	257
196	250
200	250
201	54
202	1
202	2
202	3
202	7
202	9
202	250
202	253
202	281
202	282
202	288
202	297
202	375
203	7
203	125
203	253
204	0
204	3
204	31
204	39
204	250
205	0
206	7
206	31
206	281
208	250
210	31
212	31
212	257
213	31
218	4
218	13
218	17
218	250
218	253
218	268
218	270
218	327
219	15
219	265
220	250
221	0
221	7
222	81
224	250
228	31
228	250
229	257
234	0
234	1
235	0
236	257
250	0
250	1
250	2
250	3
250	5
250	6
250	7
250	8
250	9
250	10
250	15
250	16
250	17
250	19
250	20
250	21
250	23
250	28
250	31
250	32
250	38
250	39
250	46
250	47
250	55
250	62
250	63
250	64
250	65
250	66
250	69
250	70
250	71
250	77
250	78
250	79
250	85
250	93
250	94
250	95
250	96
250	97
250	98
250	101
250	102
250	103
250	104
250	105
250	106
250	109
250	125
250	126
250	128
250	132
250	133
250	134
250	140
250	142
250	144
250	148
250	154
250	156
250	163
250	164
250	166
250	187
250	188
250	194
250	196
250	202
250	218
250	219
250	251
250	253
250	257
250	265
250	281
250	304
250	312
250	319
250	327
250	468
251	0
251	4
251	7
251	12
251	15
251	31
251	34
251	43
251	46
251	62
251	70
251	78
251	85
251	93
251	97
251	101
251	102
251	125
251	126
251	128
251	148
251	152
251	156
251	172
251	187
251	190
251	191
251	194
251	222
251	258
251	297
251	312
251	375
251	399
252	0
252	3
252	7
252	15
252	31
252	38
252	54
252	62
252	69
252	77
252	93
252	125
252	148
252	375
253	0
253	1
253	9
253	15
253	23
253	31
253	32
253	42
253	69
253	125
253	127
253	132
253	134
253	156
253	187
253	445
253	452
254	0
254	7
254	15
254	31
254	32
254	38
254	62
254	93
254	125
254	413
255	0
255	19
255	42
255	62
255	110
255	132
255	187
255	266
256	0
256	93
257	0
257	3
257	15
257	38
257	47
257	62
257	63
257	65
257	77
257	93
257	127
257	156
257	159
257	187
257	209
258	0
258	1
258	17
258	31
258	46
258	73
259	0
259	7
259	15
259	31
259	94
259	125
260	19
260	31
260	62
261	0
261	100
261	202
263	19
263	70
263	125
265	0
265	3
265	7
265	8
265	11
265	31
265	40
265	62
265	63
265	64
265	69
265	71
265	72
265	93
265	94
265	96
265	101
265	125
265	126
265	128
265	132
265	156
265	159
265	163
265	164
265	187
265	189
265	194
265	195
265	227
265	250
265	258
265	281
265	375
265	437
266	0
266	1
266	3
266	7
266	9
266	31
266	32
266	38
266	62
266	63
266	65
266	69
266	79
266	82
266	125
266	126
266	130
266	156
266	163
266	187
266	257
266	281
266	316
267	0
267	7
267	34
267	62
267	65
267	70
267	94
267	102
267	106
267	110
267	132
267	156
267	164
267	187
267	190
267	218
267	257
267	382
267	437
268	34
268	93
268	125
268	218
268	226
269	0
269	62
269	93
269	103
269	127
269	194
269	284
269	312
270	1
270	312
271	7
271	312
272	62
273	0
273	2
273	31
273	127
273	187
274	0
274	31
274	65
274	132
274	194
275	31
275	94
276	62
276	156
276	343
277	187
281	0
281	1
281	5
281	7
281	9
281	10
281	15
281	62
281	63
281	65
281	85
281	125
281	126
281	127
281	138
281	140
281	141
281	158
281	187
281	312
281	327
281	444
282	0
282	3
282	15
282	62
282	66
282	69
282	125
283	0
284	0
284	1
284	7
284	8
284	16
284	63
284	127
284	187
285	125
286	77
286	125
286	140
286	250
288	0
288	3
288	15
288	187
288	440
289	126
290	0
290	2
296	0
296	1
296	7
296	8
296	12
296	13
296	62
296	64
296	94
296	187
296	194
296	312
297	0
297	7
297	62
297	69
297	89
298	0
298	125
298	187
299	0
299	190
299	440
300	143
302	125
304	126
305	0
308	6
312	0
312	1
312	2
312	3
312	7
312	9
312	11
312	20
312	31
312	32
312	34
312	38
312	39
312	41
312	43
312	46
312	48
312	55
312	62
312	125
312	126
312	128
312	134
312	141
312	142
312	148
312	149
312	163
312	250
312	254
312	281
312	288
312	375
312	406
313	0
313	3
313	7
313	8
313	11
313	27
313	31
313	125
313	156
313	379
314	0
314	38
315	7
315	8
315	31
315	288
316	0
316	38
318	125
319	0
319	2
319	282
320	0
321	0
321	16
321	31
321	46
322	128
323	2
327	1
327	4
327	5
327	10
327	31
327	34
327	42
327	101
327	125
327	137
327	156
327	159
328	0
328	1
328	32
328	69
329	0
329	3
329	7
329	12
329	31
329	156
331	0
331	63
331	125
331	129
331	250
332	1
333	125
334	132
335	0
335	31
335	128
337	0
343	18
343	69
343	132
343	139
343	253
344	7
344	17
344	125
345	23
346	0
346	15
346	273
347	0
347	15
348	0
351	2
353	0
359	8
359	125
359	143
361	0
373	8
375	0
375	3
375	7
375	8
375	11
375	15
375	31
375	34
375	62
375	69
375	70
375	75
375	77
375	89
375	93
375	95
375	106
375	109
375	281
376	0
376	7
376	15
376	77
376	93
376	351
377	0
377	7
377	62
378	0
378	32
379	1
379	9
379	31
380	31
381	0
382	0
382	3
382	31
382	62
382	65
382	109
383	62
384	31
384	62
390	0
390	1
390	4
390	7
390	8
390	9
390	10
390	12
390	31
390	32
390	33
390	62
390	68
390	69
390	97
390	133
390	312
391	1
391	3
391	7
391	9
391	31
391	62
391	69
392	0
392	62
394	7
394	71
395	0
395	107
400	31
406	0
406	1
406	2
406	24
406	62
406	63
406	77
406	250
407	0
407	7
407	15
407	69
408	3
408	9
409	0
409	77
413	62
415	65
415	250
421	0
421	265
422	0
422	69
423	7
429	0
430	62
437	1
437	2
437	7
437	9
437	16
437	19
437	31
437	32
437	132
437	257
438	0
438	4
438	23
438	31
438	77
439	31
439	250
441	1
444	0
452	2
452	7
453	296
454	0
454	7
456	9
456	31
462	0
468	0
468	5
469	0
469	7
470	4
470	250
479	0
484	8
492	9
