# Undirected graph (each unordered pair of nodes is saved once): G_pa.txt_1000.txt
# Nodes: 1000 Edges: 4985
# NodeId	NodeId
11	39
11	52
11	56
11	60
11	68
11	89
11	101
11	105
11	109
11	119
11	121
11	127
11	154
11	162
11	164
11	181
11	199
11	202
11	209
11	212
11	227
11	237
11	247
11	253
11	256
11	288
11	327
11	373
11	374
11	377
11	390
11	428
11	429
11	511
11	532
11	621
11	682
11	700
11	701
11	725
11	757
11	762
11	791
11	795
11	873
11	912
11	929
11	943
11	969
12	14
12	25
12	27
12	28
12	30
12	38
12	41
12	55
12	81
12	87
12	134
12	203
12	219
12	224
12	275
12	288
12	310
12	444
12	446
12	478
12	527
12	560
12	588
12	609
12	653
12	678
12	708
12	770
12	820
12	890
12	990
13	16
13	19
13	20
13	21
13	24
13	25
13	28
13	32
13	50
13	69
13	70
13	73
13	74
13	101
13	113
13	140
13	195
13	226
13	229
13	243
13	289
13	302
13	309
13	327
13	402
13	411
13	419
13	436
13	492
13	496
13	504
13	512
13	592
13	599
13	602
13	654
13	661
13	706
13	754
13	851
13	858
13	868
13	892
13	936
13	945
13	960
13	976
14	15
14	16
14	25
14	29
14	41
14	47
14	65
14	67
14	70
14	81
14	122
14	188
14	195
14	197
14	201
14	207
14	209
14	230
14	232
14	250
14	259
14	260
14	296
14	306
14	371
14	458
14	527
14	530
14	535
14	652
14	749
14	797
14	828
14	845
14	876
14	997
15	18
15	27
15	28
15	63
15	93
15	96
15	104
15	117
15	127
15	153
15	173
15	174
15	179
15	199
15	200
15	203
15	224
15	237
15	272
15	312
15	322
15	340
15	359
15	369
15	442
15	454
15	456
15	481
15	530
15	574
15	602
15	606
15	627
15	642
15	775
15	861
15	866
15	885
15	897
15	915
15	916
15	973
15	979
16	19
16	34
16	177
16	210
16	370
16	411
16	413
16	493
16	519
16	767
16	804
16	964
16	975
17	20
17	22
17	23
17	29
17	34
17	52
17	56
17	58
17	62
17	70
17	71
17	82
17	87
17	99
17	100
17	103
17	128
17	131
17	132
17	136
17	178
17	198
17	217
17	254
17	268
17	292
17	307
17	312
17	338
17	360
17	375
17	387
17	391
17	541
17	554
17	559
17	580
17	667
17	783
17	805
17	832
17	848
17	850
17	872
17	902
17	908
17	929
17	994
18	26
18	42
18	45
18	91
18	95
18	125
18	151
18	214
18	215
18	243
18	267
18	306
18	421
18	491
18	521
18	575
18	819
18	925
19	31
19	38
19	101
19	157
19	158
19	194
19	201
19	259
19	269
19	312
19	372
19	403
19	451
19	472
19	551
19	584
19	642
19	795
19	840
20	43
20	47
20	55
20	112
20	121
20	191
20	226
20	230
20	246
20	250
20	284
20	316
20	393
20	416
20	429
20	447
20	550
20	622
20	724
20	760
20	786
20	788
20	802
20	814
20	851
20	922
20	948
21	23
21	36
21	37
21	83
21	91
21	106
21	119
21	123
21	139
21	146
21	392
21	465
21	500
21	509
21	548
21	554
21	578
21	602
21	693
21	704
21	870
21	895
21	898
21	899
22	30
22	44
22	51
22	66
22	79
22	85
22	102
22	109
22	117
22	124
22	168
22	192
22	218
22	258
22	270
22	298
22	394
22	457
22	480
22	498
22	508
22	542
22	556
22	586
22	601
22	677
22	717
22	719
22	739
22	751
22	801
22	855
22	865
22	892
22	893
22	908
23	60
23	61
23	109
23	137
23	144
23	148
23	185
23	187
23	215
23	236
23	251
23	348
23	370
23	563
23	747
23	849
23	894
24	51
24	68
24	74
24	127
24	134
24	159
24	161
24	173
24	185
24	190
24	233
24	242
24	249
24	337
24	349
24	391
24	425
24	436
24	462
24	506
24	544
24	553
24	567
24	568
24	580
24	647
24	650
24	827
24	845
24	994
25	26
25	29
25	46
25	53
25	78
25	149
25	159
25	189
25	206
25	209
25	220
25	222
25	260
25	298
25	319
25	329
25	344
25	364
25	366
25	372
25	463
25	465
25	477
25	535
25	546
25	594
25	679
25	980
25	992
26	33
26	36
26	40
26	54
26	66
26	68
26	72
26	87
26	93
26	127
26	142
26	154
26	185
26	223
26	232
26	234
26	247
26	278
26	289
26	304
26	388
26	407
26	434
26	441
26	445
26	448
26	463
26	494
26	568
26	667
26	785
26	818
26	873
26	971
27	51
27	59
27	61
27	68
27	72
27	84
27	87
27	89
27	90
27	121
27	168
27	182
27	208
27	216
27	232
27	253
27	257
27	259
27	270
27	301
27	317
27	342
27	397
27	412
27	440
27	454
27	495
27	515
27	683
27	719
27	720
27	779
27	788
27	843
27	906
27	950
27	992
28	42
28	48
28	58
28	62
28	66
28	73
28	76
28	78
28	116
28	128
28	133
28	163
28	187
28	230
28	252
28	275
28	321
28	365
28	408
28	471
28	476
28	514
28	521
28	529
28	545
28	569
28	621
28	631
28	648
28	665
28	722
28	813
28	870
28	945
28	969
28	977
28	999
29	37
29	58
29	198
29	235
29	352
29	506
29	630
29	691
29	891
30	31
30	44
30	49
30	51
30	53
30	73
30	75
30	82
30	83
30	84
30	98
30	102
30	104
30	110
30	112
30	117
30	119
30	134
30	141
30	167
30	199
30	248
30	253
30	273
30	293
30	294
30	394
30	452
30	459
30	464
30	478
30	520
30	539
30	555
30	581
30	617
30	625
30	669
30	719
30	752
30	847
30	886
30	890
30	914
30	921
30	963
30	965
31	83
31	86
31	96
31	133
31	156
31	170
31	181
31	186
31	188
31	196
31	197
31	259
31	299
31	341
31	353
31	407
31	439
31	461
31	473
31	540
31	555
31	569
31	584
31	618
31	636
31	728
31	740
31	819
31	822
31	879
31	881
31	960
31	971
31	991
32	52
32	156
32	157
32	158
32	161
32	169
32	239
32	268
32	270
32	293
32	301
32	310
32	315
32	342
32	352
32	374
32	412
32	426
32	449
32	452
32	468
32	519
32	579
32	599
32	920
32	956
32	989
32	999
33	48
33	62
33	110
33	111
33	213
33	417
33	471
33	498
33	584
33	681
33	712
34	80
34	123
34	151
34	163
34	254
34	305
34	330
34	408
34	483
34	489
34	490
34	527
34	543
34	568
34	716
34	803
34	851
34	928
35	48
35	54
35	63
35	81
35	86
35	93
35	100
35	103
35	119
35	131
35	141
35	150
35	153
35	170
35	173
35	180
35	245
35	261
35	271
35	276
35	304
35	339
35	343
35	360
35	373
35	416
35	439
35	476
35	581
35	621
35	657
35	681
35	695
35	761
35	762
35	774
35	920
35	922
35	955
36	43
36	47
36	76
36	87
36	122
36	184
36	235
36	267
36	286
36	375
36	387
36	403
36	475
36	504
36	515
36	517
36	534
36	603
36	611
36	664
36	692
36	755
36	758
36	842
36	846
36	884
36	886
36	964
37	41
37	42
37	46
37	79
37	112
37	126
37	246
37	303
37	335
37	342
37	406
37	509
37	603
37	614
37	651
37	669
37	764
37	808
37	833
37	908
37	940
37	952
38	41
38	100
38	258
38	366
38	367
38	646
38	726
38	754
38	878
38	948
39	53
39	64
39	69
39	71
39	77
39	165
39	172
39	217
39	241
39	268
39	304
39	321
39	403
39	452
39	466
39	538
39	654
39	687
39	731
39	852
39	866
39	996
40	141
40	184
40	228
40	397
40	468
40	484
40	590
40	688
40	756
40	957
41	46
41	49
41	57
41	60
41	66
41	94
41	97
41	139
41	164
41	175
41	227
41	233
41	267
41	309
41	315
41	323
41	328
41	332
41	377
41	384
41	496
41	508
41	541
41	561
41	564
41	574
41	617
41	727
41	778
41	814
41	922
41	943
41	978
42	61
42	80
42	196
42	216
42	266
42	311
42	329
42	353
42	397
42	415
42	418
42	590
42	627
42	715
42	852
42	867
42	871
42	941
42	958
42	974
43	76
43	128
43	186
43	193
43	203
43	211
43	285
43	428
43	640
43	776
43	811
44	52
44	88
44	92
44	104
44	135
44	154
44	181
44	237
44	255
44	283
44	350
44	400
44	474
44	501
44	644
44	663
44	671
44	682
44	804
44	807
44	829
44	834
44	845
44	847
44	879
44	890
44	906
44	912
44	938
44	946
44	966
44	972
45	62
45	99
45	109
45	245
45	288
45	398
45	587
45	622
45	691
45	707
46	136
46	144
46	194
46	204
46	256
46	285
46	337
46	346
46	385
46	412
46	434
46	443
46	685
46	762
46	802
46	968
47	90
47	122
47	130
47	303
47	322
47	342
47	557
47	575
47	661
47	970
48	56
48	95
48	124
48	422
48	425
48	427
48	452
48	463
48	507
48	516
48	610
48	641
48	697
48	776
48	923
49	61
49	77
49	103
49	107
49	379
49	585
49	594
49	600
49	755
49	861
49	907
49	921
50	60
50	75
50	108
50	291
50	363
50	469
50	478
50	480
50	576
50	697
50	844
51	60
51	78
51	91
51	119
51	158
51	188
51	191
51	206
51	231
51	255
51	263
51	273
51	277
51	304
51	308
51	323
51	388
51	707
51	792
51	811
51	831
52	58
52	106
52	139
52	152
52	179
52	226
52	281
52	301
52	311
52	331
52	332
52	395
52	524
52	564
52	575
52	657
52	681
52	708
52	740
52	750
52	760
52	871
52	872
52	952
53	69
53	85
53	96
53	129
53	138
53	147
53	180
53	189
53	279
53	291
53	601
53	627
53	727
53	827
54	57
54	62
54	142
54	151
54	155
54	188
54	191
54	198
54	228
54	230
54	243
54	257
54	305
54	380
54	448
54	489
54	499
54	542
54	550
54	608
54	640
54	642
54	697
54	775
55	67
55	74
55	77
55	95
55	97
55	111
55	120
55	124
55	129
55	137
55	150
55	162
55	163
55	206
55	208
55	219
55	235
55	242
55	258
55	378
55	410
55	430
55	431
55	457
55	547
55	549
55	551
55	571
55	575
55	598
55	611
55	622
55	626
55	640
55	770
55	814
55	842
56	94
56	215
56	309
56	321
56	476
56	504
56	567
57	71
57	74
57	85
57	94
57	101
57	110
57	114
57	120
57	135
57	147
57	220
57	222
57	237
57	242
57	245
57	251
57	290
57	358
57	381
57	415
57	419
57	429
57	529
57	565
57	604
57	625
57	636
57	644
57	684
57	690
57	694
57	713
57	812
57	838
57	844
57	850
57	903
58	69
58	72
58	89
58	135
58	152
58	223
58	245
58	261
58	268
58	297
58	299
58	320
58	410
58	579
58	618
58	634
58	646
58	666
58	741
58	749
58	766
58	913
58	975
59	88
59	153
59	167
59	344
59	395
59	430
59	580
59	696
60	85
60	662
60	691
61	79
61	130
61	147
61	148
61	157
61	238
61	380
61	456
61	464
61	606
61	624
61	790
61	810
61	982
62	66
62	131
62	144
62	169
62	173
62	257
62	331
62	356
62	365
62	462
62	511
62	593
62	605
62	653
62	722
62	750
62	859
62	883
62	927
62	974
63	120
63	218
63	270
63	387
63	512
63	537
63	699
63	721
63	922
63	961
63	981
63	988
64	67
64	112
64	127
64	128
64	131
64	133
64	172
64	204
64	228
64	252
64	264
64	331
64	358
64	399
64	453
64	455
64	482
64	544
64	611
64	769
64	822
64	869
64	876
64	887
64	947
65	275
65	310
65	595
65	790
65	978
66	113
66	117
66	122
66	161
66	162
66	178
66	182
66	217
66	273
66	445
66	854
66	967
66	983
67	80
67	110
67	244
67	287
67	344
67	432
67	467
67	544
67	546
67	693
68	78
68	82
68	84
68	214
68	357
68	378
68	462
68	870
69	86
69	106
69	114
69	149
69	284
69	312
69	435
69	566
69	605
69	805
69	952
70	82
70	106
70	218
70	240
70	243
70	250
70	290
70	313
70	386
70	436
70	518
70	610
70	623
70	646
70	835
71	96
71	125
71	131
71	137
71	205
71	213
71	249
71	281
71	287
71	354
71	467
71	475
71	510
71	534
71	641
71	676
71	800
71	816
71	990
72	171
72	191
72	429
72	560
72	731
72	949
73	184
73	356
73	516
73	529
73	567
73	586
74	97
74	125
74	300
74	684
74	731
74	959
75	88
75	113
75	166
75	207
75	225
75	373
75	376
75	400
75	466
75	619
75	639
75	651
75	663
75	671
75	674
75	884
75	983
76	145
76	159
76	197
76	419
76	531
76	567
76	570
76	578
76	585
76	707
76	726
76	799
76	834
77	86
77	91
77	94
77	138
77	170
77	258
77	301
77	531
78	164
78	180
78	191
78	236
78	244
78	265
78	280
78	332
78	339
78	396
78	437
78	458
78	466
78	536
78	563
78	590
78	595
78	659
78	701
78	738
78	951
79	81
79	84
79	86
79	136
79	143
79	189
79	206
79	216
79	297
79	386
79	404
79	433
79	497
79	543
79	577
79	682
79	684
79	696
79	772
79	798
79	824
79	830
79	882
79	887
79	901
80	101
80	102
80	122
80	201
80	262
80	371
80	437
80	441
80	737
80	865
80	898
80	999
81	92
81	118
81	163
81	172
81	183
81	251
81	262
81	277
81	394
81	447
81	683
81	689
81	825
81	885
82	124
82	144
82	165
82	176
82	187
82	264
82	361
82	529
82	537
82	688
82	861
82	918
82	923
83	202
83	214
83	254
83	377
83	463
83	537
83	576
83	696
83	698
83	884
84	88
84	109
84	121
84	177
84	214
84	267
84	269
84	291
84	327
84	431
84	443
84	500
84	664
84	730
84	748
84	826
84	904
84	924
85	104
85	115
85	116
85	143
85	165
85	169
85	174
85	183
85	211
85	225
85	228
85	299
85	306
85	335
85	364
85	375
85	391
85	407
85	414
85	421
85	485
85	512
85	524
85	561
85	594
85	618
85	637
85	645
85	653
85	694
85	717
85	732
85	762
85	823
85	863
86	129
86	205
86	240
86	365
86	455
86	528
86	695
86	714
87	126
87	152
87	249
87	251
87	298
87	312
87	318
87	340
87	366
87	433
87	435
87	564
87	574
87	643
87	695
87	722
87	785
87	897
87	983
87	985
88	98
88	114
88	186
88	196
88	315
88	438
88	616
88	624
88	768
89	120
89	196
89	255
89	331
89	420
89	491
89	612
89	655
89	834
89	860
89	884
89	935
89	987
89	995
90	145
90	310
91	105
91	113
91	115
91	207
91	259
91	279
91	346
91	489
91	646
91	776
91	803
91	915
92	114
92	129
92	148
92	213
92	278
92	533
92	541
92	915
92	982
93	132
93	325
93	352
93	422
93	578
93	652
93	716
93	756
93	775
93	788
93	813
93	816
93	825
94	118
94	281
94	285
94	334
95	108
95	118
95	162
95	178
95	229
95	231
95	236
95	273
95	381
95	410
95	514
95	591
95	593
95	686
95	694
95	757
95	782
95	786
95	931
96	97
96	102
96	103
96	185
96	320
96	366
96	589
96	619
96	630
96	734
96	849
96	899
97	231
97	290
97	388
97	420
97	427
97	435
97	439
97	449
97	552
97	706
97	735
97	805
97	978
97	984
98	135
98	152
98	232
98	327
98	343
98	502
98	526
98	651
98	797
98	862
98	920
99	179
99	212
99	575
99	720
100	225
100	257
100	299
100	325
100	356
100	402
100	404
100	426
100	753
100	966
101	130
101	156
101	207
101	244
101	325
101	398
101	424
101	571
101	658
101	773
102	103
102	142
102	192
102	219
102	235
102	246
102	290
102	485
102	698
102	721
102	722
102	799
102	865
102	878
102	975
102	985
103	160
103	171
103	172
103	213
103	215
103	220
103	422
103	470
103	524
103	528
103	545
103	552
103	591
103	619
103	759
103	764
103	768
103	883
103	913
104	222
104	266
104	319
104	362
104	563
104	597
104	636
105	108
105	115
105	145
105	244
105	275
105	302
105	490
105	518
105	536
105	789
105	794
105	804
105	843
105	911
105	993
106	354
106	973
107	246
107	249
107	341
107	363
107	401
107	447
107	483
107	578
107	592
107	635
108	150
108	168
108	271
108	357
108	406
108	426
108	434
108	502
108	548
108	566
108	572
108	607
108	652
108	753
108	763
108	794
109	149
109	764
109	781
109	789
109	811
109	899
109	936
110	188
110	409
110	546
110	797
110	837
111	121
111	123
111	155
111	160
111	209
111	240
111	248
111	272
111	284
111	447
111	508
111	615
111	687
111	692
111	794
111	797
111	868
111	984
112	200
112	212
112	220
112	225
112	239
112	282
112	498
112	534
112	535
112	625
112	681
112	714
112	733
112	808
112	934
112	978
112	987
113	175
113	555
113	680
113	763
113	784
113	862
114	116
114	383
114	385
114	461
115	300
115	389
115	424
115	459
116	150
116	159
116	166
116	241
116	279
116	292
116	313
116	417
116	554
116	565
116	587
116	698
116	711
116	720
116	752
116	780
116	785
116	846
116	905
116	910
116	914
116	947
116	952
117	132
117	164
117	177
117	211
117	233
117	399
117	444
117	448
117	461
117	486
117	517
117	537
117	554
117	557
117	731
117	881
118	128
118	359
118	371
118	437
118	445
118	673
118	730
119	279
119	324
119	394
119	456
119	601
119	950
120	138
120	194
120	240
120	464
120	572
120	623
120	670
120	733
120	769
121	150
121	295
121	873
122	125
122	182
122	205
122	225
122	338
122	503
122	619
122	624
122	664
122	715
122	813
122	933
123	135
123	137
123	166
123	173
123	176
123	190
123	227
123	229
123	274
123	275
123	277
123	322
123	338
123	445
123	498
123	598
123	678
123	734
123	739
123	750
123	754
123	820
123	821
123	919
123	954
123	987
124	134
124	147
124	253
124	282
124	289
124	600
124	723
125	271
125	398
125	797
126	179
126	184
126	239
126	276
126	307
126	376
126	381
126	431
126	570
126	791
126	807
126	879
127	221
127	337
127	354
127	454
127	470
127	708
127	727
127	755
127	779
127	897
128	155
128	186
128	280
128	359
128	373
128	616
128	669
128	709
129	143
129	193
129	262
129	328
129	704
129	715
129	733
129	743
129	879
129	998
130	166
130	303
130	319
130	409
130	746
130	748
130	921
131	253
131	428
131	493
131	560
131	956
132	280
132	362
132	520
132	691
132	720
132	780
132	924
133	161
133	216
133	242
133	272
133	278
133	374
133	741
134	140
134	703
134	723
134	759
134	899
134	996
135	146
135	165
135	195
135	338
135	364
135	413
135	490
136	257
136	323
136	408
136	538
136	604
136	718
136	864
136	883
136	903
136	916
136	940
137	140
137	146
137	230
137	241
137	254
137	260
137	308
137	382
137	413
137	439
138	143
138	160
138	294
138	320
138	500
138	522
138	550
138	582
138	787
138	853
138	866
138	928
139	527
139	594
139	751
140	333
140	479
140	613
140	743
140	747
141	175
141	274
141	278
141	283
141	299
141	608
141	726
142	266
142	291
142	503
142	506
142	686
142	934
143	168
143	222
143	238
143	374
143	401
143	453
143	614
143	633
143	645
143	715
143	857
143	874
143	936
144	146
144	156
144	337
144	361
144	451
144	573
144	607
144	613
144	668
145	205
145	210
145	382
145	487
145	507
145	510
145	584
145	851
146	189
146	336
146	357
146	368
146	370
146	515
146	619
146	631
146	693
146	702
147	151
147	162
147	269
147	355
147	496
147	524
147	635
147	689
147	702
147	810
147	911
147	919
147	994
148	174
148	361
148	658
149	212
149	218
149	231
149	261
149	276
149	303
149	311
149	539
149	548
149	549
149	597
149	605
149	748
149	910
150	153
150	179
150	268
150	332
150	420
150	424
150	581
150	643
150	649
150	932
151	382
151	526
152	172
152	241
152	246
152	247
152	308
152	442
152	502
152	523
152	558
152	685
152	852
152	880
152	975
153	204
153	315
153	424
153	609
154	169
154	282
154	284
154	345
154	475
154	593
154	855
154	919
154	939
154	996
155	160
155	176
155	182
155	252
155	269
155	373
155	531
155	684
156	208
156	256
156	288
156	326
156	454
156	469
156	722
156	730
156	800
156	848
156	900
157	276
157	286
157	393
157	400
157	503
157	679
157	686
157	831
157	842
158	185
158	193
158	221
158	293
158	416
158	469
158	727
158	892
158	961
159	170
159	351
159	442
159	454
159	857
160	287
160	304
160	321
160	690
160	749
160	888
160	979
161	276
161	359
161	475
161	492
161	729
161	889
161	895
161	957
162	283
162	341
162	436
162	479
162	764
163	621
163	647
163	740
164	177
164	223
164	393
164	525
164	587
164	590
164	679
164	821
165	350
165	499
165	796
165	850
165	877
166	358
166	439
166	515
166	547
166	666
166	669
166	739
166	787
166	830
166	866
166	896
166	974
167	334
168	181
168	195
168	434
168	468
168	511
168	648
169	204
169	238
169	260
169	396
169	448
169	930
169	998
170	199
170	297
170	355
170	395
170	421
170	467
170	614
170	688
170	711
170	844
170	860
170	870
171	184
171	189
171	200
171	202
171	217
171	220
171	269
171	285
171	309
171	391
171	402
171	423
171	445
171	460
171	477
171	481
171	523
171	580
171	623
171	636
171	658
171	772
171	937
172	175
172	193
172	198
172	215
172	271
172	316
172	337
172	577
172	845
173	591
173	600
174	223
174	717
175	224
175	273
175	345
175	596
175	657
175	950
176	480
176	806
176	846
177	192
177	213
177	306
177	775
177	812
177	838
178	290
178	396
178	406
178	840
178	882
178	910
178	963
179	196
179	199
179	252
179	277
179	335
179	378
179	381
179	383
179	395
179	484
179	525
179	700
179	730
179	818
179	835
179	897
179	981
180	204
180	221
180	284
180	668
180	764
180	784
181	800
182	349
182	983
183	289
183	325
183	379
183	392
183	462
183	463
183	588
183	617
183	670
184	234
184	367
184	492
184	602
185	350
185	520
185	553
185	602
185	640
185	644
185	947
186	239
186	415
186	432
186	540
186	598
186	664
186	790
186	815
186	833
186	836
187	226
187	307
187	318
187	332
187	360
187	473
187	478
187	531
187	582
187	665
187	688
187	703
187	900
188	224
188	240
188	248
188	300
188	453
188	485
188	487
188	553
188	596
188	711
188	912
188	940
188	942
189	207
189	211
189	285
189	297
189	316
189	472
189	596
189	737
189	886
190	286
190	317
190	347
190	545
190	767
190	794
190	798
191	320
191	487
191	504
191	588
191	740
192	957
193	297
193	298
193	323
193	418
194	263
194	497
194	529
195	236
195	326
195	334
195	418
195	430
195	484
195	486
195	491
195	513
195	523
195	735
195	803
195	909
195	953
196	293
196	480
196	507
196	628
197	335
197	440
197	483
197	494
197	511
197	605
197	657
197	699
197	770
197	856
198	370
198	592
198	626
198	650
198	818
198	857
199	329
199	513
199	552
199	985
200	324
200	369
200	379
200	615
200	673
201	263
201	409
201	843
202	313
202	631
202	692
203	386
203	465
203	510
203	629
203	809
203	861
203	960
203	975
204	343
204	360
204	418
204	464
204	774
204	927
205	347
205	351
205	441
205	446
205	501
205	505
205	595
205	777
206	305
206	348
206	502
